username,timestamp,tweet,tox,toxlabel
DerryIrvine,2017-05-21 05:32:13,Absolutely everybody and their dog looked like they were out last night fresh sundays is what its all about,0.29756525,PROBABILITY
DerryIrvine,2017-05-20 12:35:14,According to @CQNMagazine Celtic's offer for Patrick Roberts has been accepted by #MCFC. The decision is up to himpic.twitter.com/RXNZqKLVcf,0.06151172,PROBABILITY
DerryIrvine,2017-05-16 19:00:26,On this day in 1956 Jock Stein played his last game for Celtic and on this day in 1966 he was named British manager of the year.pic.twitter.com/yVFEy1DeBb,0.08009071,PROBABILITY
DerryIrvine,2017-05-15 17:45:02,Dying for another night at SWG3,0.5012438,PROBABILITY
DerryIrvine,2017-05-14 07:47:09,Just seeing this GIF from Friday. Amazing. Diego Costa slapping a player's arse while Pedro gets a sudden cramp. Can't stop watching.pic.twitter.com/GbQ2uvaFhz,0.6604137,PROBABILITY
DerryIrvine,2017-05-13 14:14:34,Raith let me down for 570 glad yous have been relegated bunch eh fannys,0.6079781,PROBABILITY
DerryIrvine,2017-05-13 07:15:34,You seen juicy m's snapchat story lately man.... @AWilkie93,0.2473679,PROBABILITY
DerryIrvine,2017-05-12 04:08:41,When Friday comes...pic.twitter.com/wTumopLMO9,0.06789457,PROBABILITY
DerryIrvine,2017-05-11 03:44:54,This is what Celtic's latest transfer target Srdan Plavsic is capable of.pic.twitter.com/pWDkcFCYn7,0.0605983,PROBABILITY
DerryIrvine,2017-05-09 18:08:20,See when yous are sleeping the night im sneaking in creepyyyyy @MagicWands_5 @shansxoxox,0.32230613,PROBABILITY
DerryIrvine,2017-05-08 12:36:42,I think what we all need in our life right now is for Basshunter to come back and drop an absolute banger,0.29561877,PROBABILITY
DerryIrvine,2017-05-06 17:56:19,Get so pissed off at life sometimes then I remember just how shite the rangers are and I feel better,0.7937934,PROBABILITY
DerryIrvine,2017-05-06 01:35:23,SWG3 producing last night likeeee pic.twitter.com/7LLFW2qqu8,0.105959095,PROBABILITY
DerryIrvine,2017-05-06 05:25:31,Green velvet looked insane last night  next time is a must,0.17479207,PROBABILITY
DerryIrvine,2017-04-30 09:49:26,Sore today sunday sesh starts soon tho,0.122165576,PROBABILITY
DerryIrvine,2017-04-29 07:31:57,Not sure Andy Walker is right saying he has gone in with two feetpic.twitter.com/aDZofePeRX,0.145788,PROBABILITY
DerryIrvine,2017-04-29 09:54:09,Glasgow's Green and White! #6inarow #COYBIGpic.twitter.com/z87jAsV41S,0.10382188,PROBABILITY
DerryIrvine,2017-04-29 08:46:28,You sexy sweedish fucker!!!,0.96607864,PROBABILITY
DerryIrvine,2017-04-29 08:12:03,Its just to easyyyyyyyyyyyyy!!,0.122938275,PROBABILITY
DerryIrvine,2017-04-29 07:50:53,Jozo Simunovic Eater Of Souls.pic.twitter.com/D0XulxBh5x,0.48357835,PROBABILITY
DerryIrvine,2017-04-29 07:48:32,Simunovic is an absolute rock. Most underrated player in the squad,0.12382818,PROBABILITY
DerryIrvine,2017-04-29 07:19:06,THIS IS HOW IT FEELS TO BE CELTIC! What a finish big man reb treb is near!,0.4415116,PROBABILITY
DerryIrvine,2017-04-24 03:23:16,Anybody else receive james wands snapchats of him singing and want ti punch him in the throat?,0.76644164,PROBABILITY
DerryIrvine,2017-04-23 16:28:28,See getting ignored after a text or snapchat is fucking infuriating,0.89496094,PROBABILITY
DerryIrvine,2017-04-23 11:30:27,pic.twitter.com/iFfH78lqiK,0.094462544,PROBABILITY
DerryIrvine,2017-04-23 03:52:04,Beer in hand reb tunes are on on route to hampden COYBIG,0.0456951,PROBABILITY
DerryIrvine,2017-04-21 12:22:41,That sickly feeling when your in a bad mood gives me the fear,0.1792596,PROBABILITY
DerryIrvine,2017-04-21 05:11:31,The thoughts & prayers of everyone at Celtic are with the family & friends of former Rangers defender Ugo Ehiogu following his sad passingpic.twitter.com/vfnLh3YNvr,0.12267751,PROBABILITY
DerryIrvine,2017-04-19 14:43:55,Fucked it again,0.950143,PROBABILITY
DerryIrvine,2017-04-17 11:28:37,Aw the skl bairns moaning about gon back to skl the day after 2 weeks aff wait till u get 26 days aff a year never ken wits hit ye,0.49080426,PROBABILITY
DerryIrvine,2017-04-18 08:49:20,Oi @gradowrestling it's Yersel Cumdog!! Think you can eat lunch in my training centre think again brother  #Cumdogpic.twitter.com/gn7fJzEldu,0.32515508,PROBABILITY
DerryIrvine,2017-04-17 09:08:10,Mikael Lustig's best bits.pic.twitter.com/STUIWZmEkv,0.061699267,PROBABILITY
DerryIrvine,2017-04-16 09:20:47,Tom daily would be proud of that  https://twitter.com/celticgoals/status/853598219804299266 ...,0.1128407,PROBABILITY
DerryIrvine,2017-04-16 04:57:43,So much clothes/trainers i want to buy so little money,0.069581516,PROBABILITY
DerryIrvine,2017-04-14 19:38:10,pic.twitter.com/svteGeAofr,0.094462626,PROBABILITY
DerryIrvine,2017-04-13 18:08:12,How can people manage kittys on a Thursday and work the next morning way past that like,0.043509316,PROBABILITY
DerryIrvine,2017-04-13 16:06:59,Museum and the cat cafe with hayley on saturday had wilder days like but something different @hayleyyoung93,0.062185857,PROBABILITY
DerryIrvine,2017-04-13 06:53:38,Mental how the cunts that were never at school and didny give a fuck have ended up with better jobs,0.9666241,PROBABILITY
DerryIrvine,2017-04-12 14:06:57,Right am proper jealous of everyone at lost and found in Malta fuck man!,0.8958562,PROBABILITY
DerryIrvine,2015-02-15 15:10:02,For every retweet this gets Pedigree will donate one bowl of dog food to dogs in need!  #tweetforbowls  https://twitter.com/CuteOverloads/status/565529592526819329/photo/1pic.twitter.com/z4rmc2HsGT ,0.20280662,PROBABILITY
DerryIrvine,2017-04-11 16:24:22,#NewProfilePicpic.twitter.com/4n6zs6IIUS,0.13678326,PROBABILITY
DerryIrvine,2017-04-09 06:04:34,Need an iceblast to sort me right out about now,0.13954237,PROBABILITY
DerryIrvine,2017-04-08 04:55:35,Actually canny wait for my shift in brannies tonight end of an era its going to be carnage,0.36834717,PROBABILITY
DerryIrvine,2017-04-05 13:47:24,Chloe just had my car key in her mouth and turns around and says her lips have went all numb and asks what is going on. Ahah oyf no danger,0.27715775,PROBABILITY
DerryIrvine,2017-04-05 16:48:28,Bournemouth get to fuck!!!!!! 550 down the drain min,0.97879666,PROBABILITY
DerryIrvine,2017-04-04 16:48:54,Well thats man utd in the cunt book. Just let me down for PS600! ,0.8737548,PROBABILITY
DerryIrvine,2017-04-04 13:10:59,So many good memories & emotions at key moment this season. Joy is found not in finishing an activity but in doing it.  @celticfcpic.twitter.com/RPS4yQ8YeV,0.043903336,PROBABILITY
DerryIrvine,2017-04-04 10:04:21,Pishing myself at that boy who got floored by the bull thats what you deserve...,0.441692,PROBABILITY
DerryIrvine,2017-04-02 16:29:34,One last bang in brannies next weekend from working there to partying there am going to miss the place!,0.14805478,PROBABILITY
DerryIrvine,2017-04-02 09:40:09,Kolo... Kolo Kolo...  #6inarowpic.twitter.com/N2ZxlwQCHB,0.21958725,PROBABILITY
DerryIrvine,2017-04-02 08:52:29,Some goal paddy!!!,0.07972084,PROBABILITY
DerryIrvine,2017-03-31 10:28:06,People that read texts and snapchats but never reply ignorance at its best,0.3050493,PROBABILITY
DerryIrvine,2017-03-31 05:27:52,Finally Friday!  If you haven't already follow these brilliant people. @pbplumber @ratechhotun @DerryIrvine @UKPOTY @InstallersFirst #ffpic.twitter.com/J3Gxqznd1n,0.15734781,PROBABILITY
DerryIrvine,2017-03-30 05:54:10, | Happy Birthday to @CelticFC & @ScottishFA midfielder @StuArmstrong16 he turns 25 today! pic.twitter.com/DkV1iznhUj,0.03701533,PROBABILITY
DerryIrvine,2017-03-30 07:05:42,Clerk of works are not my favourite kind of people,0.1534729,PROBABILITY
DerryIrvine,2017-03-26 16:30:08,Scotland really are fucking terrible,0.9580016,PROBABILITY
DerryIrvine,2017-03-25 05:51:03,Ive never seen hayley in such a bad state before fucking tit,0.9373427,PROBABILITY
DerryIrvine,2017-03-24 09:44:47,Truth opening tonight cant wait to get paralytic,0.12000054,PROBABILITY
DerryIrvine,2017-03-22 20:00:13,Happy Birthday to the one and only Bertie Auld. Here he is celebrating Celtic's 100th trophy win when we beat Aberdeen in November.pic.twitter.com/sHZ9jDayWr,0.3978928,PROBABILITY
DerryIrvine,2017-03-22 19:32:24,No been out with the other half in ages friday cant come quick enough @hayleyyoung93,0.06393102,PROBABILITY
DerryIrvine,2017-03-21 05:49:31,Cant wait to be jumping about in my boots to marko liv...,0.13279171,PROBABILITY
DerryIrvine,2017-03-20 17:48:39,Unblocking my drains was not what I had in mind after work today perks of being a plumber I guess,0.08254597,PROBABILITY
DerryIrvine,2017-03-18 18:03:20,Who the fuck is that guy?,0.88636243,PROBABILITY
DerryIrvine,2017-03-17 17:34:36,Its actually unreal how much I love connor mcgregor,0.115649365,PROBABILITY
DerryIrvine,2017-03-17 11:34:19,Dinnae make the weekend Messi. Neymar peels or disco Busquets!Barca have quality control but there's nay quality control in peels!#Dinnaepic.twitter.com/ViDNWCf8P1,0.10794607,PROBABILITY
DerryIrvine,2017-03-14 17:43:10,This is a great piece of footage well done to whoever caught it from that angle HHpic.twitter.com/9IXFOkJGzc,0.07374331,PROBABILITY
DerryIrvine,2017-03-12 09:51:59,Here we go 10 in a row ,0.07782205,PROBABILITY
DerryIrvine,2017-03-12 09:55:44,Acting as if yous have one the champions league after a draw against the worst performance we have put in this season..,0.2818375,PROBABILITY
DerryIrvine,2017-03-12 09:52:18,Tavernier giving his shirt to the crowd after a 1-1 draw with Celtic. Says absolutely everything,0.13885473,PROBABILITY
DerryIrvine,2017-03-12 08:55:31,Den inn sundays,0.03667495,PROBABILITY
DerryIrvine,2017-03-12 08:35:21,Yes you big sexy good looking cunt!!!!,0.898667,PROBABILITY
DerryIrvine,2017-03-12 08:00:02,Here we fucking go!,0.8770615,PROBABILITY
DerryIrvine,2017-03-11 14:17:21,Actually cannot wait for tomorrow! Its old firm day!,0.04615913,PROBABILITY
DerryIrvine,2017-03-10 09:19:21,If someone could transfer 2g's into my account that would be appreciated,0.06097559,PROBABILITY
DerryIrvine,2017-03-09 19:47:33,Still gutted that am no making @Patrick_Topping on Saturday shoot me now.,0.28969347,PROBABILITY
DerryIrvine,2017-03-09 05:43:37,A touching message from our Celtic Brother Pedro Caixinha in 2015. pic.twitter.com/9TNCFgjr93,0.16376731,PROBABILITY
DerryIrvine,2017-03-08 17:02:34,Holy shit Barcelona,0.919279,PROBABILITY
DerryIrvine,2017-03-06 14:59:11,"""Gerron"" honestly just no ya fanny.",0.56189793,PROBABILITY
DerryIrvine,2017-03-05 20:41:23,Been trying to sleep for about 3 hours its just no happening,0.06310693,PROBABILITY
DerryIrvine,2017-03-05 13:40:57,pic.twitter.com/iATtHq2MQY,0.094462626,PROBABILITY
DerryIrvine,2017-03-04 18:34:26,Delighted for bellew well deserved but what heart shown by haye!,0.26903477,PROBABILITY
DerryIrvine,2017-03-04 17:21:02,Hope its an upset tonight like mon bellew!,0.20644729,PROBABILITY
DerryIrvine,2017-03-03 16:43:06,Thats me and hayley all caught up on power after that last episode we we both took a major tantrum,0.09147737,PROBABILITY
DerryIrvine,2017-03-02 02:04:16,On this day in 2011 Celtic beat Rangers 1-0 in a Scottish Cup replay. Mark Wilson scored the goal knocking out Papac in the process.pic.twitter.com/6ZCSScK6Vf,0.1144893,PROBABILITY
DerryIrvine,2017-03-02 03:55:24,Customers:Contrary to popular belief good plumbers aren't sat in a lay-by anxiously awaiting your call ready to come straight round ,0.13382834,PROBABILITY
DerryIrvine,2017-03-02 05:58:52,Rip tommy gemmell a lisbon lion and a true legend of the club hail hail,0.13589858,PROBABILITY
DerryIrvine,2017-03-01 12:51:56,Turn into a right wee sook when am ill a want @hayleyyoung93 here now,0.28001738,PROBABILITY
DerryIrvine,2017-03-01 07:23:53,Gen up worst feeling in the world being ill ,0.36534983,PROBABILITY
DerryIrvine,2017-02-28 03:30:18,So woke up in a puddle of sweat and my bodys on fire back to bed for me,0.14762877,PROBABILITY
DerryIrvine,2017-02-26 14:17:59,is this normal?pic.twitter.com/BZe8Holx85,0.11837826,PROBABILITY
DerryIrvine,2017-02-27 14:55:48,Selling 1 patrick topping ticket for the 11th of march liquid rooms any takers?,0.2032104,PROBABILITY
DerryIrvine,2017-02-27 14:28:36,What a shift jumping straight into bed when a get home,0.21263649,PROBABILITY
DerryIrvine,2017-02-26 18:22:05,Dldk has destroyed me probs still be rough by tomorrow,0.2801659,PROBABILITY
DerryIrvine,2017-02-24 09:23:07,It's that shit that your team which spent 320 odd million in the last two seasons couldn't beat a team from it... https://twitter.com/dannyctid/status/835128826745262080 ...,0.79786646,PROBABILITY
DerryIrvine,2017-02-22 15:56:20,Katy perry with her blonde hair oh my days,0.113078095,PROBABILITY
DerryIrvine,2017-02-20 04:50:27, Happy Birthday @ArturBoruc! pic.twitter.com/IEyPqZ83Nz,0.095147304,PROBABILITY
DerryIrvine,2017-02-18 14:51:16,What I would do for decent food right now!,0.05015105,PROBABILITY
DerryIrvine,2017-02-18 05:32:25,You're just jealous you weren't good enough to play for either... Rangers manager has left that's why we talk about it... Keep up https://twitter.com/robbiesavage8/status/832899557394620417 ...,0.26770368,PROBABILITY
DerryIrvine,2017-02-18 08:58:54,Mind is actually all over the place,0.0346912,PROBABILITY
DerryIrvine,2017-02-18 04:06:36,Go back to brannies to work for one night and am needing to go to a&e great,0.14494835,PROBABILITY
DerryIrvine,2017-02-17 16:35:25,Guys this happens to be the sound of the jungle coming through,0.11572969,PROBABILITY
DerryIrvine,2017-02-16 10:01:39,,NA,NA
DerryIrvine,2017-02-15 15:49:37,Dldk and @Patrick_Topping ticket purchased geeeeeez it!,0.117400415,PROBABILITY
DerryIrvine,2017-02-14 15:26:11,Curry walking dead and power perfect valentines @hayleyyoung93,0.3873209,PROBABILITY
DerryIrvine,2017-02-11 09:51:51,Such a good time to be a @celticfc fan right now a joy to watch enjoy it troops.  #celticfamily,0.09430352,PROBABILITY
DerryIrvine,2017-02-10 16:20:26,Warburton leavesWeir leavesCollymore still hereCeltic breaking recordsHappy 10th! https://twitter.com/bluesbrothers86/status/752998795290484737 ...,0.33164173,PROBABILITY
DerryIrvine,2017-02-07 16:01:04,Never forget that back heel though pic.twitter.com/IoonLGMnf3,0.07453042,PROBABILITY
DerryIrvine,2017-02-05 17:50:05,"Just got pulled over cause I ""looked abit young to be driving a bmw"" fuck off mate seriously?",0.92703164,PROBABILITY
DerryIrvine,2017-02-04 03:48:16,Up at this time on sat to take my car into the garage,0.08787397,PROBABILITY
DerryIrvine,2017-02-02 03:22:30,Falling asleep at the wheel am no ready for today at all,0.07117928,PROBABILITY
DerryIrvine,2017-01-26 04:08:40,2017 Sunday tickets are now on general sale! Limited PS99 weekend tickets selling out quick! #TakeMeToSW4  https://goo.gl/P7FcpD pic.twitter.com/nG1Ze36Ps9,0.064539544,PROBABILITY
DerryIrvine,2017-01-27 04:28:37,folk that buy & sell gig tickets 5x their original price are the type of folk that shag their cousin,0.53095615,PROBABILITY
DerryIrvine,2017-01-21 19:17:29,pic.twitter.com/1qNkYqP0oR,0.094462626,PROBABILITY
DerryIrvine,2017-01-21 19:08:08,Wide awake and hayleys out for the count bored is an understatement someone pick me up and take me to the sesh,0.15016681,PROBABILITY
DerryIrvine,2017-01-20 06:58:22,Barack Obama is going to nail this retirement thing! #ThankYouObamapic.twitter.com/CAk3RCWaTw,0.20634973,PROBABILITY
DerryIrvine,2017-01-14 18:41:56,Deep water horizon what a great film btw!,0.023232525,PROBABILITY
DerryIrvine,2017-01-10 08:37:45,Moussa Dembele (19 5)Here's every goal from the Frenchman this season!pic.twitter.com/NlKgzc3FSe,0.06555111,PROBABILITY
DerryIrvine,2017-01-10 15:07:05,Bored out my skull!,0.17393954,PROBABILITY
DerryIrvine,2017-01-10 03:08:13,This fakin cold can do one! Canny breathe,0.17811307,PROBABILITY
DerryIrvine,2017-01-09 03:09:49,Back to the early rise again bring on friday,0.06789137,PROBABILITY
DerryIrvine,2017-01-02 20:04:23,A hope Gary pumped that bird because faaackin do me eh was the best thing to come out of 2016,0.2285065,PROBABILITY
DerryIrvine,2017-01-04 13:31:00,My new years resolution is to stop being a skinny wee cunt pass me the roido's gains brer,0.87185377,PROBABILITY
DerryIrvine,2017-01-02 19:40:42,Beautiful. Magical.pic.twitter.com/6PWqwoUsRm,0.12237769,PROBABILITY
DerryIrvine,2016-12-31 19:10:27,Swedish sexy legendpic.twitter.com/bHRnnj9tm4,0.27998582,PROBABILITY
DerryIrvine,2016-12-31 10:54:18,Burds who pretend to love the football on old firm Day give me the boke away back tae tweets like how ye know everything yer bfs are upty,0.32210723,PROBABILITY
DerryIrvine,2016-12-31 11:03:23,We came we saw we conquered kings of Glasgow again ! Top team performance & world class support! Enjoy Ur new years eve #Bhoys ,0.21784087,PROBABILITY
DerryIrvine,2016-12-31 09:44:16,COYBIG!!,0.38128975,PROBABILITY
DerryIrvine,2016-12-31 06:40:25,Right into these cunts the day bhoys! COYBIG,0.9467965,PROBABILITY
DerryIrvine,2016-12-30 10:25:44,Hope Ibrox goes into darkness the morn whilst the undertaker theme plays and when the lights come back on Tierney is standing at left back.,0.13146609,PROBABILITY
DerryIrvine,2016-11-20 18:26:13,GARY FACKIN DO ME EH GAN AMEREEEEEEEEEEEECApic.twitter.com/Sa1Xkb6qRH,0.50310814,PROBABILITY
DerryIrvine,2016-12-23 21:02:01,Lifts from wemyss to kdy!?? PS,0.14867401,PROBABILITY
DerryIrvine,2016-12-23 02:55:14,First day off work and my car breaks down fucking brilliant,0.7608691,PROBABILITY
DerryIrvine,2016-12-21 16:43:15,Thats something im ment to do not you @hayleyyoung93,0.3849691,PROBABILITY
DerryIrvine,2016-12-21 16:42:43,started a new series called the missing watched the first episode and were hooked just found out she started season 2 instead of 1 idiot!,0.8528387,PROBABILITY
DerryIrvine,2016-12-21 07:57:28,Humbug this year like everyone and everything is pissing me off,0.76196676,PROBABILITY
DerryIrvine,2016-12-20 14:41:27,Actually dont have a life all i ever seem to do is work friday better come quick am getting buckled!,0.21146639,PROBABILITY
DerryIrvine,2016-12-14 03:42:54,I'm one more skinny comment away from getting on the gear and ordering 20 tubs of creatine and buying a gym membership,0.15608408,PROBABILITY
DerryIrvine,2016-12-12 17:51:12,Actually dont have a life anymore working near enough every hour of the day! Such a miserable bastard the night,0.92772776,PROBABILITY
DerryIrvine,2016-12-12 16:29:37,In a fucking foul mood the night like give me food asap,0.95101285,PROBABILITY
DerryIrvine,2016-12-10 04:39:51,Canny believe i had to get up at 3am last night and chase that fucking cat about the house cause he had a mouse wee ginger prick,0.85846245,PROBABILITY
DerryIrvine,2016-12-09 15:57:53,Celtic away days are turning into a 90's rave. From scooter to flip and fill. Long may it continue ,0.14246184,PROBABILITY
DerryIrvine,2016-12-09 06:39:00,Good crow M.A.A.D Citypic.twitter.com/nTTUWOjZf8,0.079806715,PROBABILITY
DerryIrvine,2016-12-08 18:45:57,Oliver heldens looked banging the night!,0.37361655,PROBABILITY
DerryIrvine,2016-12-07 17:54:36,Push the tempo!.... @ChemBros blowing the cobwebs out the secc #Glasgowpic.twitter.com/WTsmDBjToD,0.13042547,PROBABILITY
DerryIrvine,2016-12-07 16:26:32,Gon yourself davie lad rip that air guitar,0.37091243,PROBABILITY
DerryIrvine,2016-12-05 07:31:15,Fackin do me eh,0.67521524,PROBABILITY
DerryIrvine,2016-04-26 06:52:43,"When Arctic Monkeys dropped this cover of ""Hold On We're Going Home""pic.twitter.com/xWPNHkOKVh",0.12020961,PROBABILITY
DerryIrvine,2016-12-04 09:44:24,'FUCKIN ALLOA FUR YE EH' pic.twitter.com/mKp0pfDNfn,0.95944345,PROBABILITY
DerryIrvine,2016-12-03 05:27:50,Glasgow day sesh and defected in the house at night fucking geez it!,0.9053435,PROBABILITY
DerryIrvine,2016-12-01 13:56:45,Actually dont have a life anymore after working all this overtime recently think of the ceshhhhhhhhhhh sir!,0.29839486,PROBABILITY
DerryIrvine,2016-11-27 13:43:48,Shoutout to the people who can handle a sunday sesh the day you cunts are heroes,0.8553381,PROBABILITY
DerryIrvine,2016-11-27 11:18:03,Well and truly kicked the erse out of it last night been bedded all day min,0.32120746,PROBABILITY
DerryIrvine,2016-11-25 15:13:27,A highlight of this year for sure!@faithless @KoolDJ_MaxiJazz @thesisterbliss #TITPmemories https://twitter.com/max_holloway10/status/802242489746800641 ...,0.14830668,PROBABILITY
DerryIrvine,2016-11-21 03:14:24,Vans broke down great start to the morning,0.052859817,PROBABILITY
DerryIrvine,2016-11-19 16:12:24,GOD BLESS THE BAND,0.0461551,PROBABILITY
DerryIrvine,2016-11-19 16:08:55,Unreal amounts of jealousy at people who are at the courteeners the night hope the mic's fail ya dicks!,0.87185377,PROBABILITY
DerryIrvine,2016-11-17 18:33:43,Cannot get easy street out of my head after watching the walking dead feel for daryl like that shit is torture,0.86480576,PROBABILITY
DerryIrvine,2016-11-17 13:06:07,"""Hit it big man""pic.twitter.com/c8wDmaxRu7",0.32045332,PROBABILITY
DerryIrvine,2016-11-14 18:55:00,Actually depressed that am no going to the courteeners even worse that none of my pals fancy the indie scene sound x,0.27286014,PROBABILITY
DerryIrvine,2016-11-14 07:33:10,Big happy birthday to the wee bro @shansxoxox  hope you have a great day palx,0.09555567,PROBABILITY
DerryIrvine,2016-11-13 10:14:07,#ConorMcGregor at his after party. #UFC #ufc205pic.twitter.com/zu9FUF3O09,0.14547113,PROBABILITY
DerryIrvine,2016-11-13 14:54:56,Still waiting for the day this man enters the jungle #ImACeleb  https://twitter.com/ImACelebReacts_/status/797872333801267200/photo/1pic.twitter.com/fRlLIThvh4 ,0.116098195,PROBABILITY
DerryIrvine,2016-11-13 05:07:55,Didnt even go out last night and i feel hungover,0.16500638,PROBABILITY
DerryIrvine,2016-11-12 14:02:53,Walking back to ma bit fi the shop wi ma Saturday supplement n some Wee raj just shouted to his neebur whys that goth got a bottle eh Buck,0.27202067,PROBABILITY
DerryIrvine,2016-11-11 15:55:13,Fucking hate england with a passion,0.9491889,PROBABILITY
DerryIrvine,2016-11-11 15:53:43,Thats scummy as fuck,0.9668684,PROBABILITY
DerryIrvine,2016-11-10 02:40:59,Just had breakfast for the first time in years perks of staying with your gran and grandad,0.118761495,PROBABILITY
DerryIrvine,2016-11-09 15:43:36,#COYBIG pic.twitter.com/pJ1EwEhWEa,0.1503198,PROBABILITY
DerryIrvine,2016-11-09 02:00:51,There's only one man who can save us now #kanye2020 #ElectionNightpic.twitter.com/C9b4tPJGZF,0.17204411,PROBABILITY
DerryIrvine,2016-11-08 14:17:18,Fixed the boiler had my tea done the dishes put a washing on put the bin out fuck this own house caper am back to my mums tomorrow,0.7669704,PROBABILITY
DerryIrvine,2016-11-06 06:56:47,Wish i had the money to get melted everyday all day,0.11948237,PROBABILITY
DerryIrvine,2016-11-05 17:15:10,Fireworks tonight  https://www.instagram.com/p/BMcXR-WjopF/ ,0.041454993,PROBABILITY
DerryIrvine,2016-11-04 11:54:13,True love .pic.twitter.com/RLlCyIbmYt,0.09297438,PROBABILITY
DerryIrvine,2016-10-26 16:37:31,@celticfc my son built this on Minecraft pic.twitter.com/hZZs1IXwNZ,0.070233904,PROBABILITY
DerryIrvine,2016-11-01 18:44:28,"Sound asleep on the couch and my mum wakes me up ""derry do you want a coffee?"" Fuck sake you serious?",0.7066706,PROBABILITY
DerryIrvine,2016-10-30 05:12:00,Chelsea Man Utd & Man City are preparing to go head to head with Real Madrid for Celtic's PS40m sensation Moussa Dembele. (Source: Express)pic.twitter.com/6WOSBc4jK9,0.24424891,PROBABILITY
DerryIrvine,2016-10-30 05:56:23,HOLY SHITpic.twitter.com/xKXbrTpET2,0.22666994,PROBABILITY
DerryIrvine,2016-10-27 12:45:32,Bieber tomorrow thooooo,0.14506148,PROBABILITY
DerryIrvine,2016-10-24 14:47:49,Looks like im going to have to stay off twitter cause if someone ruins walking dead for me i will kill,0.82942903,PROBABILITY
DerryIrvine,2016-10-23 12:08:00,Most one sided game you'll see this season... mind that time Scott brown was finished? Neither do I run the show! Know your place,0.11501668,PROBABILITY
DerryIrvine,2016-10-23 11:06:10,Yessssss!!,0.4199873,PROBABILITY
DerryIrvine,2016-10-23 08:05:14,Totally kicked the arse out of it last night like head is thumpin,0.83785176,PROBABILITY
DerryIrvine,2016-10-20 19:19:44,My sleeping pattern is a shambles,0.069960654,PROBABILITY
DerryIrvine,2016-10-17 16:42:08,You to cool to wave back when your birds in the car like? @SEAN_PAUL97,0.18364866,PROBABILITY
DerryIrvine,2016-10-15 13:07:08,Told Harley I'd drop sumin from the Chinese off for him.. He's been sitting waiting for fucking ages Now I'm blockedpic.twitter.com/NVGpEogAOw,0.9000002,PROBABILITY
DerryIrvine,2016-10-15 10:11:59,Cant be jeered with this flight home but i cant wait to get back to reality and to see the cat and the dogs,0.32241884,PROBABILITY
DerryIrvine,2016-10-14 13:34:22,New boots have arrived My @adidasfootball #Messi16 Space dust make their debut this weekend. #Firstneverfollowspic.twitter.com/KSjcythsq4,0.116441056,PROBABILITY
DerryIrvine,2016-10-14 11:52:00,Surely that girl should thrown in the jail now with the real rapists for lying and ruining a mans career and life!,0.7382681,PROBABILITY
DerryIrvine,2016-08-01 11:07:42,When the rebs get put on pic.twitter.com/a7F2Y30Gnv,0.2422411,PROBABILITY
DerryIrvine,2016-10-12 10:00:59,Toni Kroos now on PS350 grand a week,0.073839284,PROBABILITY
DerryIrvine,2016-10-11 18:43:42,Im a mutha fucking star boy,0.952268,PROBABILITY
DerryIrvine,2016-10-11 17:32:47,pic.twitter.com/PuHmr6821a,0.094462626,PROBABILITY
DerryIrvine,2016-10-11 17:18:12,Swimming with the dolphins today was incredible! @hayleyyoung93,0.084180206,PROBABILITY
DerryIrvine,2016-10-08 08:42:57,Cant believe this band isnt bigger. Shows example that the music scene is fuckedWE'LL LIVE AND DIE IN THESE TOWNS https://twitter.com/theenemyband/status/784733517590691841 ...,0.30953908,PROBABILITY
DerryIrvine,2016-10-01 17:38:08,She's going top left I'm guessing  Hahahahahpic.twitter.com/ZF3f4fZJKD,0.074432686,PROBABILITY
DerryIrvine,2016-09-29 17:14:38,The wee boy on the left is a ball boy who can only dream. The boy on the right is that same wee boy living the dream a few years later. KTpic.twitter.com/80DaZdfEWr,0.29012787,PROBABILITY
DerryIrvine,2016-09-29 14:12:36,Whilst only trying to record a bit of the Symphony last night I managed to catch Big Moussa Dembele's first goal absolute scenes! #Celticpic.twitter.com/UjIn1NW6sn,0.14768626,PROBABILITY
DerryIrvine,2016-09-29 03:52:49,Last day at work today then off to america on sat buzzin!,0.16821781,PROBABILITY
DerryIrvine,2016-09-28 16:39:02,Mammoth effort from Celtic tonight so proud of the bhoys after that shift,0.11834931,PROBABILITY
DerryIrvine,2016-09-28 16:34:49,What a game of football respect to all those Celtic fans what a sound CUM ON FEEL THE NOIZE LG x,0.69284123,PROBABILITY
DerryIrvine,2016-09-28 16:36:49,What a performance bhoys! COYBIG,0.3220775,PROBABILITY
DerryIrvine,2016-09-27 02:49:34,This week better fly in so i can fly out this Saturday!!,0.07085322,PROBABILITY
DerryIrvine,2016-09-25 15:53:20,Is louie gagging for the dick or something like who the fuck in the right mind would bring those two tin foil packets back? Fanny,0.9207995,PROBABILITY
DerryIrvine,2016-09-21 15:19:52,Play the penpic.twitter.com/rZzcKRdHiy,0.14742686,PROBABILITY
DerryIrvine,2016-09-25 10:03:27,For any rangers fans to be calling Scottish football corrupt after that wow,0.31763464,PROBABILITY
DerryIrvine,2016-09-25 10:01:22,Hahahahaha rangers!!!,0.11631272,PROBABILITY
DerryIrvine,2016-09-24 09:16:39,After florida all my money every week is going on tattoos going to get absolutely covered,0.06979788,PROBABILITY
