user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
realDonaldTrump,Donald J. Trump,1052268011900555265,2018-10-16 18:40:18,/realDonaldTrump/status/1052268011900555265,52758,17927,14112,Just spoke with the Crown Prince of Saudi Arabia who totally denied any knowledge of what took place in their Turkish Consulate. He was with Secretary of State Mike Pompeo...,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just spoke with the Crown Prince of Saudi Arabia who totally denied any knowledge of what took place in their Turkish Consulate. He was with Secretary of State Mike Pompeo...</p>"
realDonaldTrump,Donald J. Trump,1052233253040640001,2018-10-16 16:22:11,/realDonaldTrump/status/1052233253040640001,43852,6084,13091,REGISTER TO http://Vote.GOP ! #MAGAhttps://twitter.com/EricTrump/status/1052174007708147714 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">REGISTER TO <a class=""twitter-timeline-link"" data-expanded-url=""http://Vote.GOP"" dir=""ltr"" href=""https://t.co/0pWiwCHGbh"" rel=""nofollow noopener"" target=""_blank"" title=""http://Vote.GOP""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">Vote.GOP</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a><img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/EricTrump/status/1052174007708147714"" dir=""ltr"" href=""https://t.co/ACTMe53TZU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/EricTrump/status/1052174007708147714""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/EricTrump/stat</span><span class=""invisible"">us/1052174007708147714</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
WhiteHouse,The White House,1052216160706420737,2018-10-16 15:14:16,/WhiteHouse/status/1052216160706420737,42204,4381,11215,pic.twitter.com/RNqLpOtS3O,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RNqLpOtS3O"">pic.twitter.com/RNqLpOtS3O</a></p>"
realDonaldTrump,Donald J. Trump,1052219253384994816,2018-10-16 15:26:33,/realDonaldTrump/status/1052219253384994816,83232,14315,25176,"Is it really possible that Bruce Ohr, whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fake Dossier, and who was used as a Pawn in this whole SCAM (WITCH HUNT), is still working for the Department of Justice????? Can this really be so?????","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is it really possible that Bruce Ohr, whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fake Dossier, and who was used as a Pawn in this whole SCAM (WITCH HUNT), is still working for the Department of Justice????? Can this really be so?????</p>"
realDonaldTrump,Donald J. Trump,1052217314463100928,2018-10-16 15:18:51,/realDonaldTrump/status/1052217314463100928,46509,4277,13160,“Conflict between Glen Simpson’s testimony to another House Panel about his contact with Justice Department official Bruce Ohr. Ohr was used by Simpson and Steele as a Back Channel to get (FAKE) Dossier to FBI. Simpson pleading Fifth.” Catherine Herridge. Where is Jeff Sessions?,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Conflict between Glen Simpson’s testimony to another House Panel about his contact with Justice Department official Bruce Ohr. Ohr was used by Simpson and Steele as a Back Channel to get (FAKE) Dossier to FBI. Simpson pleading Fifth.” Catherine Herridge. Where is Jeff Sessions?</p>"
realDonaldTrump,Donald J. Trump,1052213711295930368,2018-10-16 15:04:32,/realDonaldTrump/status/1052213711295930368,123237,56890,29120,"“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” @FoxNews Great, now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me, a total con!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1367531"" dir=""ltr"" href=""/FoxNews""><s>@</s><b>FoxNews</b></a> Great, now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me, a total con!</p>"
realDonaldTrump,Donald J. Trump,1052200515608690688,2018-10-16 14:12:06,/realDonaldTrump/status/1052200515608690688,89711,10725,23084,"Incredible number just out, 7,036,000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also, Strong Profits. We are Number One in World, by far!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Incredible number just out, 7,036,000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also, Strong Profits. We are Number One in World, by far!</p>"
realDonaldTrump,Donald J. Trump,1052186219696803841,2018-10-16 13:15:18,/realDonaldTrump/status/1052186219696803841,77819,27183,20658,"For the record, I have no financial interests in Saudi Arabia (or Russia, for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">For the record, I have no financial interests in Saudi Arabia (or Russia, for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!</p>"
realDonaldTrump,Donald J. Trump,1052184484941049857,2018-10-16 13:08:24,/realDonaldTrump/status/1052184484941049857,69014,7886,15939,“8X more new manufacturing jobs now than with Obama.” @FoxNews @cvpayne,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“8X more new manufacturing jobs now than with Obama.” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1367531"" dir=""ltr"" href=""/FoxNews""><s>@</s><b>FoxNews</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19400611"" dir=""ltr"" href=""/cvpayne""><s>@</s><b>cvpayne</b></a></p>"
realDonaldTrump,Donald J. Trump,1052183647552491521,2018-10-16 13:05:04,/realDonaldTrump/status/1052183647552491521,144514,17903,42769,"The United States has strongly informed the President of Honduras that if the large Caravan of people heading to the U.S. is not stopped and brought back to Honduras, no more money or aid will be given to Honduras, effective immediately!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The United States has strongly informed the President of Honduras that if the large Caravan of people heading to the U.S. is not stopped and brought back to Honduras, no more money or aid will be given to Honduras, effective immediately!</p>"
realDonaldTrump,Donald J. Trump,1052181272137801728,2018-10-16 12:55:38,/realDonaldTrump/status/1052181272137801728,52977,4108,13593,"“Op-Ed praises Trump Administrations efforts at the Border.” @FoxNews  The  Washington Examiner States, “Finally, the government has taken steps to stop releasing unaccompanied minors to criminals and traffickers.” This was done by the Obama Administration!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Op-Ed praises Trump Administrations efforts at the Border.” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1367531"" dir=""ltr"" href=""/FoxNews""><s>@</s><b>FoxNews</b></a>  The  Washington Examiner States, “Finally, the government has taken steps to stop releasing unaccompanied minors to criminals and traffickers.” This was done by the Obama Administration!</p>"
realDonaldTrump,Donald J. Trump,1052173526919196672,2018-10-16 12:24:51,/realDonaldTrump/status/1052173526919196672,123751,13984,30461,"Thank you to the Cherokee Nation for revealing that Elizabeth Warren, sometimes referred to as Pocahontas, is a complete and total Fraud!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you to the Cherokee Nation for revealing that Elizabeth Warren, sometimes referred to as Pocahontas, is a complete and total Fraud!</p>"
realDonaldTrump,Donald J. Trump,1052171444082360320,2018-10-16 12:16:35,/realDonaldTrump/status/1052171444082360320,92565,11864,23357,"Now that her claims of being of Indian heritage have turned out to be a scam and a lie, Elizabeth Warren should apologize for perpetrating this fraud against the American Public. Harvard called her “a person of color” (amazing con), and would not have taken her otherwise!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Now that her claims of being of Indian heritage have turned out to be a scam and a lie, Elizabeth Warren should apologize for perpetrating this fraud against the American Public. Harvard called her “a person of color” (amazing con), and would not have taken her otherwise!</p>"
realDonaldTrump,Donald J. Trump,1052168909665824769,2018-10-16 12:06:31,/realDonaldTrump/status/1052168909665824769,122655,23067,28841,"Pocahontas (the bad version), sometimes referred to as Elizabeth Warren, is getting slammed. She took a bogus DNA test and it showed that she may be 1/1024, far less than the average American. Now Cherokee Nation denies her, “DNA test is useless.” Even they don’t want her. Phony!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pocahontas (the bad version), sometimes referred to as Elizabeth Warren, is getting slammed. She took a bogus DNA test and it showed that she may be 1/1024, far less than the average American. Now Cherokee Nation denies her, “DNA test is useless.” Even they don’t want her. Phony!</p>"
realDonaldTrump,Donald J. Trump,1051992718807830529,2018-10-16 00:26:23,/realDonaldTrump/status/1051992718807830529,85286,8202,19029,"TOGETHER, WE WILL PREVAIL!pic.twitter.com/C1TLMVkDmt","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">TOGETHER, WE WILL PREVAIL!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/C1TLMVkDmt"">pic.twitter.com/C1TLMVkDmt</a></p>"
realDonaldTrump,Donald J. Trump,1051984061860904960,2018-10-15 23:51:59,/realDonaldTrump/status/1051984061860904960,76589,11478,20510,Open enrollment starts today on lower-priced Medicare Advantage plans so loved by our great seniors. Crazy Bernie and his band of Congressional Dems will outlaw these plans. Disaster!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Open enrollment starts today on lower-priced Medicare Advantage plans so loved by our great seniors. Crazy Bernie and his band of Congressional Dems will outlaw these plans. Disaster!</p>"
WhiteHouse,The White House,1051961877121523712,2018-10-15 22:23:50,/WhiteHouse/status/1051961877121523712,49823,2655,10646,"Thank you to the law enforcement, first responders, and state, local, and Federal officials who are helping in recovery efforts following #HurricaneMichael.pic.twitter.com/a4K7SDNbqe","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you to the law enforcement, first responders, and state, local, and Federal officials who are helping in recovery efforts following <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HurricaneMichael?src=hash""><s>#</s><b>HurricaneMichael</b></a>.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/a4K7SDNbqe"">pic.twitter.com/a4K7SDNbqe</a></p>"
WhiteHouse,The White House,1051954465438408704,2018-10-15 21:54:23,/WhiteHouse/status/1051954465438408704,41917,2245,9250,"""First responders, @fema, the job they've done is incredible,"" President @realDonaldTrump said as he toured damage from #HurricaneMichael in Florida with @FLOTUS and Administration officials today.pic.twitter.com/kcgthIzMXh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""First responders, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16669075"" dir=""ltr"" href=""/fema""><s>@</s><b>fema</b></a>, the job they've done is incredible,"" President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> said as he toured damage from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HurricaneMichael?src=hash""><s>#</s><b>HurricaneMichael</b></a> in Florida with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""818876014390603776"" dir=""ltr"" href=""/FLOTUS""><s>@</s><b>FLOTUS</b></a> and Administration officials today.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kcgthIzMXh"">pic.twitter.com/kcgthIzMXh</a></p>"
realDonaldTrump,Donald J. Trump,1051861686842474496,2018-10-15 15:45:43,/realDonaldTrump/status/1051861686842474496,71990,8580,13213,Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Carolina today. We are with you!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Carolina today. We are with you!</p>"
realDonaldTrump,Donald J. Trump,1051832118165139458,2018-10-15 13:48:13,/realDonaldTrump/status/1051832118165139458,65166,8590,9590,On our way to Florida and Georgia!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On our way to Florida and Georgia!</p>"
realDonaldTrump,Donald J. Trump,1051814214212485120,2018-10-15 12:37:05,/realDonaldTrump/status/1051814214212485120,83861,24265,21702,Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!</p>"
realDonaldTrump,Donald J. Trump,1051811228362919938,2018-10-15 12:25:13,/realDonaldTrump/status/1051811228362919938,62438,6589,11908,"Will be leaving for Florida and Georgia with the First Lady to tour the hurricane damage and visit with FEMA, First Responders and Law Enforcement. Maximum effort is taking place, everyone is working very hard. Worst hit in 50 years!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Will be leaving for Florida and Georgia with the First Lady to tour the hurricane damage and visit with FEMA, First Responders and Law Enforcement. Maximum effort is taking place, everyone is working very hard. Worst hit in 50 years!</p>"
realDonaldTrump,Donald J. Trump,1051807774894624768,2018-10-15 12:11:29,/realDonaldTrump/status/1051807774894624768,118055,19564,28377,"The crowds at my Rallies are far bigger than they have ever been before, including the 2016 election. Never an empty seat in these large venues, many thousands of people watching screens outside. Enthusiasm & Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The crowds at my Rallies are far bigger than they have ever been before, including the 2016 election. Never an empty seat in these large venues, many thousands of people watching screens outside. Enthusiasm &amp; Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!</p>"
realDonaldTrump,Donald J. Trump,1051801524857384960,2018-10-15 11:46:39,/realDonaldTrump/status/1051801524857384960,100916,10557,27188,“The only way to shut down the Democrats new Mob Rule strategy is to stop them cold at the Ballot Box. The fight for America’s future is never over!” Ben Shapiro,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“The only way to shut down the Democrats new Mob Rule strategy is to stop them cold at the Ballot Box. The fight for America’s future is never over!” Ben Shapiro</p>"
realDonaldTrump,Donald J. Trump,1051558072433463297,2018-10-14 19:39:16,/realDonaldTrump/status/1051558072433463297,72114,16018,12350,"I will be interviewed on “60 Minutes” tonight at 7:00 P.M., after NFL game. Enjoy!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I will be interviewed on “60 Minutes” tonight at 7:00 P.M., after NFL game. Enjoy!</p>"
realDonaldTrump,Donald J. Trump,1051561865061502977,2018-10-14 19:54:20,/realDonaldTrump/status/1051561865061502977,78357,6478,18993,Thank you to NBC for the correction!https://twitter.com/nbcnews/status/1051523821642113025 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thank you to NBC for the correction!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/nbcnews/status/1051523821642113025"" dir=""ltr"" href=""https://t.co/L2mX3vREOl"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/nbcnews/status/1051523821642113025""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/nbcnews/status</span><span class=""invisible"">/1051523821642113025</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1051559539605164034,2018-10-14 19:45:05,/realDonaldTrump/status/1051559539605164034,71640,8029,14255,Thank you!https://twitter.com/wyattearpla/status/1051558252562055168 …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thank you!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/wyattearpla/status/1051558252562055168"" dir=""ltr"" href=""https://t.co/CrExOML9Mi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/wyattearpla/status/1051558252562055168""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/wyattearpla/st</span><span class=""invisible"">atus/1051558252562055168</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1051558072433463297,2018-10-14 19:39:16,/realDonaldTrump/status/1051558072433463297,72114,16018,12350,"I will be interviewed on “60 Minutes” tonight at 7:00 P.M., after NFL game. Enjoy!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I will be interviewed on “60 Minutes” tonight at 7:00 P.M., after NFL game. Enjoy!</p>"
realDonaldTrump,Donald J. Trump,1051473226109513728,2018-10-14 14:02:07,/realDonaldTrump/status/1051473226109513728,71148,8075,10526,"Princess Eugenie of York was a truly beautiful bride yesterday. She has been through so much, and has come out a total winner!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Princess Eugenie of York was a truly beautiful bride yesterday. She has been through so much, and has come out a total winner!</p>"
realDonaldTrump,Donald J. Trump,1051471737068670977,2018-10-14 13:56:12,/realDonaldTrump/status/1051471737068670977,118810,17947,31512,"NBC News has totally and purposely changed the point and  meaning of my story about General Robert E Lee and General Ulysses Grant. Was actually a shoutout to warrior Grant and the great state in which he was born. As usual, dishonest reporting. Even mainstream media embarrassed!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NBC News has totally and purposely changed the point and  meaning of my story about General Robert E Lee and General Ulysses Grant. Was actually a shoutout to warrior Grant and the great state in which he was born. As usual, dishonest reporting. Even mainstream media embarrassed!</p>"
realDonaldTrump,Donald J. Trump,1051319975795933184,2018-10-14 03:53:09,/realDonaldTrump/status/1051319975795933184,101464,9600,20645,"Congratulations to Tucker Carlson on the great success of his book, “Ship of Fools.” It just went to NUMBER ONE!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to Tucker Carlson on the great success of his book, “Ship of Fools.” It just went to NUMBER ONE!</p>"
realDonaldTrump,Donald J. Trump,1051317348496490496,2018-10-14 03:42:43,/realDonaldTrump/status/1051317348496490496,88405,6253,17166,"Big day! Pastor Andrew Brunson, who could have spent 35 years in a Turkish prison, was returned safely home to his family today. Met in Oval Office, great people! Then off to Kentucky for a Rally for Congressman Andy Barr. Tremendous crowd & spirit! Just returned to White House.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Big day! Pastor Andrew Brunson, who could have spent 35 years in a Turkish prison, was returned safely home to his family today. Met in Oval Office, great people! Then off to Kentucky for a Rally for Congressman Andy Barr. Tremendous crowd &amp; spirit! Just returned to White House.</p>"
realDonaldTrump,Donald J. Trump,1051280606536105984,2018-10-14 01:16:43,/realDonaldTrump/status/1051280606536105984,56043,4794,12950,"Thank you Kentucky! #MAGA
https://www.facebook.com/DonaldTrump/videos/168098567454153/ …pic.twitter.com/xwsa1S2dIU","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you Kentucky! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a><img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/DonaldTrump/videos/168098567454153/"" dir=""ltr"" href=""https://t.co/iCUqrQ91gF"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/DonaldTrump/videos/168098567454153/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/DonaldTrump/vi</span><span class=""invisible"">deos/168098567454153/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/xwsa1S2dIU"">pic.twitter.com/xwsa1S2dIU</a></p>"
realDonaldTrump,Donald J. Trump,1051217592554323973,2018-10-13 21:06:19,/realDonaldTrump/status/1051217592554323973,46818,7161,10084,"On my way to Richmond, Kentucky for a MAKE AMERICA GREAT AGAIN rally at 7:00pmE. The crowds are once again, massive. See everyone in a couple of hours! #MAGA https://www.donaldjtrump.com/rallies/ky-oct-2018/?utm_medium=web&utm_source=djt_web&utm_content=rally_list …pic.twitter.com/d0VBFeePLk","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On my way to Richmond, Kentucky for a MAKE AMERICA GREAT AGAIN rally at 7:00pmE. The crowds are once again, massive. See everyone in a couple of hours! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.donaldjtrump.com/rallies/ky-oct-2018/?utm_medium=web&amp;utm_source=djt_web&amp;utm_content=rally_list"" dir=""ltr"" href=""https://t.co/D1FYNgW0nL"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.donaldjtrump.com/rallies/ky-oct-2018/?utm_medium=web&amp;utm_source=djt_web&amp;utm_content=rally_list""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">donaldjtrump.com/rallies/ky-oct</span><span class=""invisible"">-2018/?utm_medium=web&amp;utm_source=djt_web&amp;utm_content=rally_list</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/d0VBFeePLk"">pic.twitter.com/d0VBFeePLk</a></p>"
realDonaldTrump,Donald J. Trump,1051213021115285504,2018-10-13 20:48:09,/realDonaldTrump/status/1051213021115285504,87015,5591,20083,WELCOME HOME PASTOR ANDREW BRUNSON!pic.twitter.com/HijeAGU1gy,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WELCOME HOME PASTOR ANDREW BRUNSON!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HijeAGU1gy"">pic.twitter.com/HijeAGU1gy</a></p>"
realDonaldTrump,Donald J. Trump,1051211563946975233,2018-10-13 20:42:22,/realDonaldTrump/status/1051211563946975233,51116,2604,11726,pic.twitter.com/uIaENHQoPK,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uIaENHQoPK"">pic.twitter.com/uIaENHQoPK</a></p>"
realDonaldTrump,Donald J. Trump,1051168800324931584,2018-10-13 17:52:26,/realDonaldTrump/status/1051168800324931584,72386,8033,16083,"Heading to the Great State of Kentucky - Big Rally for Congressman Andy Barr - Fantastic guy, need his vote for MAGA! Strong on Crime, Tax Cuts, Military, Vets & 2nd A. His opponent will NEVER vote for us, only for Pelosi. Andy has my Strongest Endorsement!!! See you in Kentucky.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heading to the Great State of Kentucky - Big Rally for Congressman Andy Barr - Fantastic guy, need his vote for MAGA! Strong on Crime, Tax Cuts, Military, Vets &amp; 2nd A. His opponent will NEVER vote for us, only for Pelosi. Andy has my Strongest Endorsement!!! See you in Kentucky.</p>"
realDonaldTrump,Donald J. Trump,1051166436029358081,2018-10-13 17:43:02,/realDonaldTrump/status/1051166436029358081,91674,9040,26645,"Highly respected Congressman Keith Rothfus (R) of Pennsylvania is in the fight of his life because the Dems changed the District Map. He must win. Strong on crime, borders, big tax & reg cuts, Military & Vets. Opponent Lamb a Pelosi puppet-weak on crime. BIG ENDORSEMENT FOR KEITH","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Highly respected Congressman Keith Rothfus (R) of Pennsylvania is in the fight of his life because the Dems changed the District Map. He must win. Strong on crime, borders, big tax &amp; reg cuts, Military &amp; Vets. Opponent Lamb a Pelosi puppet-weak on crime. BIG ENDORSEMENT FOR KEITH</p>"
realDonaldTrump,Donald J. Trump,1051156386179141632,2018-10-13 17:03:06,/realDonaldTrump/status/1051156386179141632,73840,5051,15015,“From a Turkish prison to the White House in 24 hours.”  Kristin Fisher of @FoxNews   Very cool!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“From a Turkish prison to the White House in 24 hours.”  Kristin Fisher of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1367531"" dir=""ltr"" href=""/FoxNews""><s>@</s><b>FoxNews</b></a>   Very cool!</p>"
realDonaldTrump,Donald J. Trump,1051114825391239169,2018-10-13 14:17:57,/realDonaldTrump/status/1051114825391239169,101639,11453,24528,"There was NO DEAL made with Turkey for the release and return of Pastor Andrew Brunson. I don’t make deals for hostages. There was, however, great appreciation on behalf of the United States, which will lead to good, perhaps great, relations between the United States & Turkey!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There was NO DEAL made with Turkey for the release and return of Pastor Andrew Brunson. I don’t make deals for hostages. There was, however, great appreciation on behalf of the United States, which will lead to good, perhaps great, relations between the United States &amp; Turkey!</p>"
