username,time,tweet
MsShannonGibbs,2018-10-14 03:32:19,Another thinspirationpic.twitter.com/smFMUWkN5y
MsShannonGibbs,2018-10-13 19:04:18,Found this pic from when my husband and I started dating before my body reacted terribly to birth control and I gained 50 pounds in a year. Using it as #Thinspirationpic.twitter.com/yhFQcU5lPY
MsShannonGibbs,2017-07-16 19:32:50,Love you! Let me know anytime you need a dose of cuteness
MsShannonGibbs,2017-07-16 19:21:34,Never!!
MsShannonGibbs,2017-07-16 19:15:12,pic.twitter.com/EVSt5ES082
MsShannonGibbs,2017-07-16 19:09:41,Want some baby cuteness?
MsShannonGibbs,2017-07-16 19:07:00,@sevvierose how are you feeling you glorious bitch?
MsShannonGibbs,2017-07-16 05:40:38,Obviouslyhttps://twitter.com/Gaystradamus/status/886458352083120128 ...
MsShannonGibbs,2017-07-16 04:56:46,Neatpic.twitter.com/QoHz8Zkyt4
MsShannonGibbs,2017-07-16 04:24:28,I definitely understand her anger but it's not that woman's fault
MsShannonGibbs,2017-07-16 03:11:44,I'm visiting with family 
MsShannonGibbs,2017-07-16 01:43:03,I miss all the good stuff
MsShannonGibbs,2017-07-16 01:00:45,D'awww
MsShannonGibbs,2017-07-15 23:11:15,Female youtubers ;)
MsShannonGibbs,2017-07-15 21:22:03,Relatable
MsShannonGibbs,2017-07-15 19:36:13,Voicetext strikes againhttps://twitter.com/HedonismGaming/status/886138707320778752 ...
MsShannonGibbs,2017-07-15 07:58:11,I was in your shoes almost exactly 7 months ago. I know you don't know me but I'm here if you want to talk to someone who's been their
MsShannonGibbs,2017-07-15 01:06:42,That's my son
MsShannonGibbs,2017-07-14 22:24:27,As soon as I have a little bit of time I'm going to be shooting 3 videos at once to backlog. Wish me luck! Sorry for the delay #NoMakeuppic.twitter.com/VG7AQxU2wM
MsShannonGibbs,2017-07-14 22:19:30,Hey @RAZ0RFIST did you know you're my long-lost brother?https://twitter.com/Telme22/status/885984252868915200 ...
MsShannonGibbs,2017-07-14 22:06:09,Gross
MsShannonGibbs,2017-07-14 21:17:19,Meh
MsShannonGibbs,2017-07-14 21:03:14,Avenged Sevenfold
MsShannonGibbs,2017-07-14 20:56:43,Idk if I love my hair or hate itpic.twitter.com/B9ebFyF2cF
MsShannonGibbs,2017-07-14 18:19:09,"When you found out your son is suicidal did you take a long sip out of a ""Male tTears"" mug & laugh? You come off as that callous @sendvodka"
MsShannonGibbs,2017-07-14 16:08:33,Apparently she only vilifies her sons. She is never seen shaming her daughter
MsShannonGibbs,2017-07-14 16:07:34,May I ask if you care about women in the Middle East or are you more concerned with your first world problems like manspreading?https://twitter.com/sendvodka/status/885404695405109249 ...
MsShannonGibbs,2017-07-14 16:05:48,I'm a woman & I think you're a crazy cunt.  What kind of mother vilifies her sons just because they are male? A radical feminist I guess...https://twitter.com/sendvodka/status/885539434334085121 ...
MsShannonGibbs,2017-07-14 06:11:03,Love you Brian!
MsShannonGibbs,2017-07-14 03:24:10,When you haven't peeked at gg for a while. Same old cancer.https://twitter.com/CatfishSeason/status/885195891027718144 ...
MsShannonGibbs,2017-07-14 03:09:38,Wow this is insane
MsShannonGibbs,2017-07-14 02:32:19,Whaaaaaaat?
MsShannonGibbs,2017-07-14 01:20:23,For my son? 
MsShannonGibbs,2017-07-14 00:36:58,Aww
MsShannonGibbs,2017-07-14 00:19:31,Baby wipes for the win
MsShannonGibbs,2017-07-14 00:18:49,Buy a mug if you want to add to be diaper fund AND piss people off! https://teespring.com/CantStandYou#pid=522&cid=101870&sid=front ...pic.twitter.com/WptQjvfWj0
MsShannonGibbs,2017-07-14 00:13:18,Meh... It's just breast milk and I got most of it out with a baby wipe
MsShannonGibbs,2017-07-14 00:11:10,My foot is deformed...
MsShannonGibbs,2017-07-14 00:10:17,Guess who puked in my hair. I don't want to wake him up to move him to go shower. Now we play the waiting game...pic.twitter.com/h5eJeWlCTv
MsShannonGibbs,2017-07-14 00:05:26,Yeah unfortunately we don't have room for real drums and games are fun.
MsShannonGibbs,2017-07-14 00:02:21,Want
MsShannonGibbs,2017-07-14 00:00:58,Agree
MsShannonGibbs,2017-07-14 00:00:38,My husband is playing In-A-Gadda-Da-Vida on rock band drums. I don't know whether to laugh or pity him
MsShannonGibbs,2017-07-13 21:10:11,Or not... @harpersbazaarushttps://twitter.com/i/moments/885519839015653378 ...
MsShannonGibbs,2017-07-13 15:21:46,I know it's fantasy for most people but I knew a guy who was delusional with a bunch of other guys and wanted to live it for real. Not kink.
MsShannonGibbs,2017-07-13 14:26:34,Dick picpic.twitter.com/Dw5JaoYyLv
MsShannonGibbs,2017-07-13 07:11:16,You attention whore... Lol
MsShannonGibbs,2017-07-13 07:05:15,...sonovabitchpic.twitter.com/hDq8j3pz5H
MsShannonGibbs,2017-07-13 06:54:31,Stahppic.twitter.com/NCwPuP5tG2
MsShannonGibbs,2017-07-13 06:53:29,@wizardofcause ily bitch. Just saiyan...pic.twitter.com/PtOzYv7XKS
MsShannonGibbs,2017-07-13 06:50:22,I added some wishlist things... Too broke atm but so much great shit!
MsShannonGibbs,2017-07-13 06:49:04,I MAY have added some shit... https://www.amazon.com/registry/wishlist/19O60W5HPCKYH/ref=cm_sw_r_tw_awwl_xs_LEXzzbHMT6G60 ...
MsShannonGibbs,2017-07-13 06:38:25,Im retarded
MsShannonGibbs,2017-07-13 06:36:38,Maybe they want to be with someone they can have kids with @RileyJayDennis? Some men want to procreate with their partner. Pass their genes.
MsShannonGibbs,2017-07-13 06:32:10,I need a Kekistani flag 
MsShannonGibbs,2017-07-13 06:14:34,Yep. It was annoying
MsShannonGibbs,2017-07-13 05:35:10,Hmmmmm...
MsShannonGibbs,2017-07-13 05:34:18,pic.twitter.com/mT0ShyK2eX
MsShannonGibbs,2017-07-13 05:32:22,Pls elaborate
MsShannonGibbs,2017-07-13 05:08:46,Idk how
MsShannonGibbs,2017-07-13 05:08:27,HALP
MsShannonGibbs,2017-07-13 05:05:34,It's somehow got pressed in and the screen is way too dark
MsShannonGibbs,2017-07-13 04:54:20,The brightness dial broke on my old Game Gear! I'm fucking devastated!
MsShannonGibbs,2017-07-13 04:02:43,Holy shit! Can't these people agree to disagree?
MsShannonGibbs,2017-07-13 03:59:10,#Frandy4Lyfe
MsShannonGibbs,2017-07-13 02:36:21,For owning a shirt or mug?
MsShannonGibbs,2017-07-13 01:44:42,I'm honestly bummed none of these have sold. This is my favorite one yet.https://twitter.com/Liberal_Lunacy/status/881373147404148736 ...
MsShannonGibbs,2017-07-12 23:35:04,You do realize by acknowledging that it bothers you that the internet is going to do it more in full force now. That's the Streisand Effecthttps://twitter.com/chescaleigh/status/885253094321401856 ...
MsShannonGibbs,2017-07-12 23:31:40,pic.twitter.com/da0NJuxkeV
MsShannonGibbs,2017-07-12 22:57:19,Jesus Christ
MsShannonGibbs,2017-07-12 22:20:26,Mehhhhh
MsShannonGibbs,2017-07-12 22:19:28,When you wanna post a really beautiful nursing photo but people will perve...
MsShannonGibbs,2017-07-12 22:17:58,Fuck you're right! Also...pic.twitter.com/ftdqHrwPbL
MsShannonGibbs,2017-07-12 22:12:56,That was what he does in private is ok & natural. I didn't give him a how to manual and a bottle of lube or push it on him! (2/2)
MsShannonGibbs,2017-07-12 22:11:02,On the vid about talking to kids about masturbating I have an 8 year old & we had to tell him not to grab himself in public but (1/2)
MsShannonGibbs,2017-07-12 21:57:46,I don't know if I count as a skeptic or not but I didn't go soft I got pregnant and got lazy 
MsShannonGibbs,2017-07-12 21:55:06,Good fucking point!https://twitter.com/JakeThornton3/status/885255599742754817 ...
MsShannonGibbs,2017-07-12 21:51:00,Welcome back!
MsShannonGibbs,2017-07-12 20:59:28,Don't tempt me to edit...
MsShannonGibbs,2017-07-12 20:05:09,pic.twitter.com/ffn5BHJHLs
MsShannonGibbs,2017-07-12 20:01:39,Me too...pic.twitter.com/BlXQ1LFUHV
MsShannonGibbs,2017-07-12 19:58:45,Oh Jesus
MsShannonGibbs,2017-07-12 19:57:00,@memorie_holiday u got a purdy mouth. 
MsShannonGibbs,2017-07-12 19:50:58,Hahaha hahaha what a creeper
MsShannonGibbs,2017-07-12 19:45:50,https://youtu.be/qbEUaakIA3A 
MsShannonGibbs,2017-07-12 19:45:02,Wait did he go full Gorean?! Ha!I called that in my stream about him! And yeah I'll go get you a link to Jeff's stream
MsShannonGibbs,2017-07-12 19:22:50,Second time in 2 weeks! And I'm running out of space again
MsShannonGibbs,2017-07-12 19:19:43,I had to donate 17 bags (85 fl oz) to another mama who breastfeeding isn't working for because I'm out of freezer space for extra milk!https://twitter.com/Liberal_Lunacy/status/885215608744407042 ...
MsShannonGibbs,2017-07-12 19:13:42,I think making breast milk is probably the only thing my body does well
MsShannonGibbs,2017-07-12 18:07:51,Omg I forgot about #SemenMouth!pic.twitter.com/FFLQ0ALeIV
MsShannonGibbs,2017-07-12 17:58:11,I'm rewatching this and forgot how hard this dude sperged @JeffHollandaisepic.twitter.com/mUW5uVxRc7
MsShannonGibbs,2017-07-12 17:51:00,I am truly a very lucky Mom. Very rare picture of both my boys I don't show my older son much to try to respect his privacypic.twitter.com/OfnEi9P49f
MsShannonGibbs,2017-07-12 17:48:56,Gathering things for video but I have to postpone a bit because family is unexpectedly coming into town. Here's some cuteness to hold overpic.twitter.com/vtrgKjJYOB
MsShannonGibbs,2017-07-12 16:49:11,I will admit I had a dream once about having a double date with him and @memorie_holiday
MsShannonGibbs,2017-07-12 16:47:55,Hmm... I'll have to ask my husband
MsShannonGibbs,2017-07-12 16:45:47,With you talking about all the different ways you lean I'm tempted to make a parody with the song Jolene called Jeff Leans @JeffHollandaise
MsShannonGibbs,2017-07-12 16:13:21,That face when Derrick has a nicer boobs than youpic.twitter.com/Yx3EAtHjGX
MsShannonGibbs,2017-07-11 19:15:01,Netflix isn't obsolete and a waste of space... Yethttps://twitter.com/CillizzaCNN/status/803658439226429441 ...
MsShannonGibbs,2017-07-11 19:13:37,WOOOOOO!
MsShannonGibbs,2017-07-11 15:05:42,Tariq false claiming and flagging youtubers
MsShannonGibbs,2017-07-11 03:17:57,The person who shared it on Facebook meant it legitimately
MsShannonGibbs,2017-07-11 03:05:33,Right?
MsShannonGibbs,2017-07-11 02:59:05,Too much cringepic.twitter.com/X9a0CG6doX
MsShannonGibbs,2017-07-11 02:55:08,Thank you?
MsShannonGibbs,2017-07-11 02:54:48,Yep
MsShannonGibbs,2017-07-11 02:29:27,Ok @Some_BlackGuy let's do this fatty.https://twitter.com/Liberal_Lunacy/status/883103459104477186 ...
MsShannonGibbs,2017-07-09 19:29:08,pic.twitter.com/BK4migVws4
MsShannonGibbs,2017-07-09 19:05:19,EVERY TIME NIMBLE!!
MsShannonGibbs,2017-07-09 17:05:47,My kid won't shut up about Minecraft. @notchpic.twitter.com/nkhuDEtPcx
MsShannonGibbs,2017-07-09 16:49:51,That's love. My husband does the same for me
MsShannonGibbs,2017-07-09 15:41:07,@Undoomed do it of I will
MsShannonGibbs,2017-07-09 03:10:01,pic.twitter.com/KFtfKWtjgq
MsShannonGibbs,2017-07-09 02:32:27,Getting ready for my next video if the reaction to my last video on the subject is any indication a mob may formpic.twitter.com/11Qs8j4Shb
MsShannonGibbs,2017-07-09 02:06:39,pic.twitter.com/CMTv6NFy9y
MsShannonGibbs,2017-07-08 23:59:09,OkayI'm inspired. New video coming this week. Sanctimommies part 2. This will be fuuuun!
MsShannonGibbs,2017-07-08 22:46:51,I meant I know what I'm doing and won't fuck up as much https://twitter.com/TrollReversal/status/883818488699269120 ...
MsShannonGibbs,2017-07-08 21:37:07,That's just him bathing in his obvious white supremacy
MsShannonGibbs,2017-07-08 21:30:32,"Hahaha ""Bunt Cake"" @mrbuntykingaltpic.twitter.com/xbPcdcbtHQ"
MsShannonGibbs,2017-07-08 21:20:38,I liked a @YouTube video http://youtu.be/58zWldWaERQ?a  How is This a Thing? 8th of July 2017
MsShannonGibbs,2017-07-08 21:04:17,Yuuuuup!
MsShannonGibbs,2017-07-08 21:02:44,I've gotten so many from you people. I leave to breast pump and come back to all these
MsShannonGibbs,2017-07-08 20:00:35,You seem really nice
MsShannonGibbs,2016-11-28 23:52:27,She would have had me at 5 @mathew_is_angry @kimmieguy
MsShannonGibbs,2016-11-28 23:51:46,She woul@mathew_is_angry @kimmieguy
MsShannonGibbs,2016-11-28 23:51:16,Chicago @lack78
MsShannonGibbs,2016-11-28 23:17:12,My mom has makeup!https://twitter.com/kimmieguy/status/803240916840513537 ...
MsShannonGibbs,2016-11-28 20:13:21,It's like night and day @JeffHollandaise @SpangleLime @xXLogicalLionXx @sleyheronpic.twitter.com/S5CMKFkENn
MsShannonGibbs,2016-11-28 20:07:20,Cc. @JeffHollandaise & @lack78. Update!  @SpangleLime @xXLogicalLionXx @sleyheron
MsShannonGibbs,2016-11-28 20:03:30,Beautiful and healthy. An update on her is also coming this week. @SpangleLime @xXLogicalLionXx @sleyheron.pic.twitter.com/yDMuEPo8Re
MsShannonGibbs,2016-11-28 19:47:48,Lol it was funny though @sleyheron
MsShannonGibbs,2016-11-28 19:42:28,I know they're a big draw. I don't mind delivering. @xXLogicalLionXx @sleyheron
MsShannonGibbs,2016-11-28 19:32:15,LMFAO really? @sleyheron
MsShannonGibbs,2016-11-28 19:20:19,I'll be back with a video THIS WEEK! I've got big news & some explaining to do about my absence. Here's some jigglespic.twitter.com/0bGdUs6nmS
MsShannonGibbs,2016-11-28 19:14:54,You fucking trans-leprechaun @lack78 I miss you.
MsShannonGibbs,2016-11-28 04:42:04,I knew his death was extremely suspicious. I figured he was silenced just didn't know exactly why @RinacWhy
MsShannonGibbs,2016-11-28 04:34:49,Holy Fuck this is real.https://twitter.com/AndrewBreitbart/status/33636278100561920 ...
MsShannonGibbs,2016-11-28 04:23:57,Fucking hellpic.twitter.com/Arr3LxLezR
MsShannonGibbs,2016-11-28 02:00:23,I was yeah @SilverBand7
MsShannonGibbs,2016-11-28 01:58:43,Wtf @NYTimespic.twitter.com/BOGkBn9b6u
MsShannonGibbs,2016-11-27 23:17:14,Trying. Trapped in stand still traffic on 65 north of Indianapolis @KenspiracyChan
MsShannonGibbs,2016-11-27 22:56:58,Fucking Indiana hippiespic.twitter.com/mCMTK7lcyk
MsShannonGibbs,2016-11-27 22:45:29,I was making a joke. They do severely Fuck up birds though @FUragequit
MsShannonGibbs,2016-11-27 22:36:53,Fucking Indiana hippiespic.twitter.com/sXZ26HerJA
MsShannonGibbs,2016-11-27 15:04:45,Citation Needed https://twitter.com/RenraCara/status/802796833806413828 ...
MsShannonGibbs,2016-11-26 23:02:52,I'm always lurking somewhere @Synthgamer @Oneiorosgrip @SerahOke @HoneyBadgerBite @Hopekuma
MsShannonGibbs,2016-11-26 22:34:24,I love you @Oneiorosgrip.  @SerahOke @HoneyBadgerBite @Hopekuma @Synthgamer
MsShannonGibbs,2016-11-26 16:25:18,People are upset that #Castro is dead? Fans of murdering gay people & political opponents eh? Cool... Yay commies?pic.twitter.com/3GAkr22Cxe
MsShannonGibbs,2016-11-26 07:47:31,Yep! @OniKage_8Tengu8
MsShannonGibbs,2016-11-26 07:46:54,It's in a bathroom @unprisonplanet
MsShannonGibbs,2016-11-26 05:43:26,Yes @sinreligious
MsShannonGibbs,2016-11-26 05:38:09,The nicest Milo I know. (My sister's cat.)pic.twitter.com/KzT6Aqcial
MsShannonGibbs,2016-11-25 19:06:17,Yup! I wish senpai would notice me. @vcakeordeathv
MsShannonGibbs,2016-11-25 19:03:04,Yes!!! @Kraut_and_Tea
MsShannonGibbs,2016-11-23 23:35:44,It wasn't sad it was creepy. Apparently he does it often @kimmieguy @Hardluck_Boy
MsShannonGibbs,2016-11-23 23:28:34,Gary is terrifying but not as stinky. Remember Jesus on the railroad tracks? @kimmieguy @Hardluck_Boy
MsShannonGibbs,2016-11-23 23:08:09,Thanks for the warning @NotJohnDaker
MsShannonGibbs,2016-11-23 23:06:33,I advise against it if your olfactory sense is intact @Hardluck_Boy
MsShannonGibbs,2016-11-23 23:03:49,A bit. Waiting on my Dr appointment on the 30th @KelbPanthera
MsShannonGibbs,2016-11-23 22:52:36,I think people are just trying to troll @TheRobDyke these days... #WWYPTOTIpic.twitter.com/e95GQuZA88
MsShannonGibbs,2016-11-23 22:40:00,Ew @TheDaveToEndAll
MsShannonGibbs,2016-11-23 22:06:20,Travel thought: Lafayette Indiana is still the worst smelling place I've ever passed through. Second is Amarillo Texas. Chicago bound!
MsShannonGibbs,2016-11-23 19:52:44,OMFG YASSSSSSSSSSSS!!!!!! #CreepyGaming @xMulletMiKEx @TheStickyPaddle https://youtu.be/mkDn8n-o0gg 
MsShannonGibbs,2016-11-23 19:47:01,"I liked a @YouTube video from @TheStickyPaddle http://youtu.be/mkDn8n-o0gg?a  ""DON'T HOLD IT AGAINST US!"" Official CREEPY GAMING Teaser"
MsShannonGibbs,2016-11-23 06:12:32,Yas @InaneDragon @MonkeyAmongMen
MsShannonGibbs,2016-11-22 23:04:03,Oh no @memorie_holiday
MsShannonGibbs,2016-11-22 03:16:12,They don't see the difference. People in a compact volatile area vs spread out in the boonies... @JeffHollandaise
MsShannonGibbs,2016-11-22 01:13:21,Why is this trendingpic.twitter.com/KdzR7vbhBV
MsShannonGibbs,2016-11-22 00:15:30,For @JeffHollandaise & @memorie_holidaypic.twitter.com/FHHt4AI0yo
MsShannonGibbs,2016-11-21 21:57:36,conflicting stories. Seems maybe both.
MsShannonGibbs,2016-11-21 21:47:37,yes but GOT was being optioned and couldn't be funded with Rome running. Shows take years to get to air.
MsShannonGibbs,2016-11-21 21:45:33,only 15% was from BBC
MsShannonGibbs,2016-11-21 21:38:08,I don't think I will ever watch Game of Thrones. HBO basically killed one of my fave shows Rome to have the budgetpic.twitter.com/hT2cQNGnTT
MsShannonGibbs,2016-11-21 06:03:37,Lmao wow @H4gb4rdCeline
MsShannonGibbs,2016-11-21 04:43:33,"another Fuck who is a cunt for ""fun"" *Eyeroll*"
MsShannonGibbs,2016-11-20 19:10:35,Even got my dream dress @rev_lou @DrtyHippiePandapic.twitter.com/G0Zl4g0Jqv
MsShannonGibbs,2016-11-20 19:02:15,My entire wedding cost $1300. Including hotel. @DrtyHippiePanda
MsShannonGibbs,2016-11-20 18:47:35,I'm addicted @Hack_Jobbe @MarraJane @PeachBalie @Sugar_Tits_Bearpic.twitter.com/LI8FCihQm5
MsShannonGibbs,2016-11-20 17:26:59,When a tweet takes of and the snowflakes start melting.pic.twitter.com/uFd9NqYqyE
MsShannonGibbs,2016-11-20 17:19:25,I didn't write it. Take a joke? @Judoon_Platoon
MsShannonGibbs,2016-11-20 13:44:34,Mirrors offend snowflakespic.twitter.com/Evl0QoL0bX
MsShannonGibbs,2016-11-20 03:28:44,I think last week @sinreligious @Sugar_Tits_Bear @bear_ing @TylerPreston20
MsShannonGibbs,2016-11-20 00:59:22,#DaddyWin @JeffHollandaise @Torri_Atli
MsShannonGibbs,2016-11-19 20:02:41,That's the tits @JeffHollandaise
MsShannonGibbs,2016-11-19 19:58:31,.@TheMercedesXXX we can dreampic.twitter.com/LFN6Y8kACe
MsShannonGibbs,2016-11-19 19:08:14,I might order some cotton candy. I'm an adult.
MsShannonGibbs,2016-11-19 05:27:30,Yeah. Just rough around the edges @kimmieguy
MsShannonGibbs,2016-11-19 05:20:57,Meme magic was more effective than spirit cooking. Just saying. @H4gb4rdCeline @motherboard
MsShannonGibbs,2016-11-19 04:49:55,When you puke so hard you get a nosebleed. Neat. So ready to feel better.
MsShannonGibbs,2016-11-19 02:36:52,Omfg @memorie_holiday @Geahk_Burchill @danjdobpic.twitter.com/NqrsQCb5fa
MsShannonGibbs,2016-11-19 02:32:22,Wanna do one on mine sometime @JeffHollandaise?
MsShannonGibbs,2016-11-18 23:52:18,.@KenspiracyChan @JonTronShowpic.twitter.com/S3uD4yBJEG
MsShannonGibbs,2016-11-18 23:44:28,Dude @JonTronShow is based as fuck. Thank you for the rationality!
MsShannonGibbs,2016-11-18 21:47:47,Thank you @Bayanita89 @TheMercedesXXX
MsShannonGibbs,2016-11-18 21:43:38,Looking beautiful @TheMercedesXXX!
MsShannonGibbs,2016-11-18 20:38:56,"I liked a @YouTube video from @phillyd http://youtu.be/t14Log99zGU?a  ""Donald Trump Is Hitler and You're A Nazi For Not Denouncing Him!"""
MsShannonGibbs,2016-11-18 18:54:34,None @HisShadowX @RealRyanSipple
MsShannonGibbs,2016-11-18 18:49:15,Trust me Obamacare has fucked me too @RealRyanSipple
MsShannonGibbs,2016-11-18 18:13:42,I liked a @YouTube video from @lack78 http://youtu.be/VK6v5e_A9AI?a  Russell Brand's Utopian Socialist Delusion
MsShannonGibbs,2016-11-18 18:04:59,I liked a @YouTube video from @lack78 http://youtu.be/P7M5zWKmsjI?a  The Rise And Fall of Apple
MsShannonGibbs,2016-11-18 05:01:22,Drug dealers are just unlicensed pharmacists...https://twitter.com/fyzzgiggidy/status/799426498163712000 ...
MsShannonGibbs,2016-11-18 03:19:08,For me yes but I have a child and such. Cost of living in different areas also affects this @Kraut_and_Tea
MsShannonGibbs,2016-11-18 03:04:59,I have a favor to ask you @Kraut_and_Tea. DM incoming.
MsShannonGibbs,2016-11-18 01:29:24,I like it
MsShannonGibbs,2016-11-18 01:23:33,I have many @Syzar_Denz @Kraut_and_Tea
MsShannonGibbs,2016-11-18 01:21:08,Teach me Senpai @Kraut_and_Tea
MsShannonGibbs,2016-11-18 01:02:55,I liked a @YouTube video from @undoomed http://youtu.be/WtOBYhxk_7E?a  The Salt is Strong with This One!
MsShannonGibbs,2016-11-17 21:51:02,Well I'm proud of you @JeffHollandaise
MsShannonGibbs,2016-11-17 21:48:39,I think I'm an assholepic.twitter.com/1YgPsgeKSP
MsShannonGibbs,2016-11-17 19:08:21,Aaaaaaaaand I'm fighting with John Oliver fanboys in your comments @JeffHollandaise
MsShannonGibbs,2016-11-17 19:02:32,Dude @JeffHollandaise you're blowing the fuck up! Congratulations!
MsShannonGibbs,2016-11-17 16:56:17,I liked a @YouTube video from @kraut_and_tea http://youtu.be/ijngmpTUQEQ?a  BUT MUH FACE #WTFU
MsShannonGibbs,2016-11-17 16:46:25,"""I demand satisfaction!"" @DrRandomercam"
MsShannonGibbs,2016-11-17 05:26:12,If someone tried to feed shit like this to my kid I would punch them until no face was left. @bear_inghttps://youtu.be/b7e1TQn68XA 
MsShannonGibbs,2016-11-17 04:44:54,"""Serving Size: Four Green Olives""Lol suuuuuuuuuuuuuuuuure"
MsShannonGibbs,2016-11-17 02:09:04,No I just mean people have been missing the point of that video for 9 months @TheRealRazgriz
MsShannonGibbs,2016-11-17 02:02:21,Nine. Months. Later...pic.twitter.com/rKLtKxOpZz
MsShannonGibbs,2016-11-16 23:37:03,You have a tortoise shell! @oliverbcampbell
MsShannonGibbs,2016-11-16 23:17:30,Ha @JeffHollandaisepic.twitter.com/Y38dGNvOFZ
MsShannonGibbs,2016-11-16 22:57:32,Yasss @Lander_L9 @memorie_holiday
MsShannonGibbs,2016-11-16 20:59:36,And became the Fir Taco the world never knew it needed @memorie_holiday
MsShannonGibbs,2016-11-16 12:57:05,Fucking MGTOW... Apparently it's unfathomable that some men and women genuinely care for each other and WANT to work together as partners.
MsShannonGibbs,2016-11-16 01:04:38,Please @support STOP TURNING THIS ON!pic.twitter.com/tD4PEu66rf
MsShannonGibbs,2016-11-15 21:03:15,Don't worry I will be doing a video update when I go to the doctor on the 30th. (Earliest appointment they had)https://twitter.com/smarmyEOD/status/798628793686618116 ...
MsShannonGibbs,2016-11-15 20:34:06,How did you know @NickMinutemanC?pic.twitter.com/oXHQlrItQK
MsShannonGibbs,2016-11-15 20:30:28,Don't worry. I'll be 100% finehttps://twitter.com/Engel220/status/798623372389158912 ...
MsShannonGibbs,2016-11-15 20:25:17,Unexpected health issue has come up. Not disclosing what right now but I assure you I'm ok. Idk how many vids I'll get done for now though.
MsShannonGibbs,2016-11-15 19:57:20,I liked a @YouTube video from @bear_ing http://youtu.be/btmSx7AtYEU?a  Guess who's being a complete C*NT
MsShannonGibbs,2016-11-15 18:54:07,This was AMAZING @xMulletMiKEx & @TheStickyPaddle! Still my favorite YouTube series.  #CreepyGaminghttp://youtu.be/oxJBafejhJM?a 
MsShannonGibbs,2016-11-15 18:47:47,I liked a @YouTube video from @TheStickyPaddle http://youtu.be/oxJBafejhJM?a  Creepy Gaming - UNTIL DAWN 2 & OTHER VR GAMES!!! [Halloween
MsShannonGibbs,2016-11-15 18:31:30,I liked a @YouTube video from @TheStickyPaddle http://youtu.be/QT_SRP76RcE?a  Creepy Gaming - BULLY Easter Eggs & Theories
MsShannonGibbs,2016-11-15 01:26:58,I'm not no. @TheAnswerer1 @scrowder @DLoesch @Courtneyscoffs @mariannecope
MsShannonGibbs,2016-11-15 00:15:36,I liked a @YouTube video http://youtu.be/Bp_b_vQlHJo?a  Addendum to my John Oliver video
MsShannonGibbs,2016-11-14 23:15:15,"That ""All That"" theme @MargaretsBelly"
MsShannonGibbs,2016-11-14 23:13:35,Margaret's are fantastic @TypingPanda @MargaretsBelly
MsShannonGibbs,2016-11-14 21:57:54,Thank you! @Fact_Frequency
MsShannonGibbs,2016-11-14 21:33:58,It's the third one I've seen unfortunately. I know what the hell is going on. @teespring any help?!? @OdyseusPC
MsShannonGibbs,2016-11-14 19:30:03,Try harder cunt https://twitter.com/emmajaniejones/status/797978074977619973 ...
MsShannonGibbs,2016-11-14 19:29:01,All whilst wearing my #CuntSquad hoodie. @memorie_holidaypic.twitter.com/r535aTguXm
MsShannonGibbs,2016-11-14 18:57:42,I liked a @YouTube video from @jeffhollandaise http://youtu.be/ycr8XuVOuqg?a  John Oliver and Journalistic Integrity
MsShannonGibbs,2016-11-14 14:54:12,Ugh... @litbrit94 @ESTBLSHMNT
MsShannonGibbs,2016-11-14 00:34:16,Great elementary school comeback Sport. https://twitter.com/emmajaniejones/status/797938192372629504 ...
MsShannonGibbs,2016-11-13 04:43:57,Allison Prime could be both @kickedinyo @baneofhipsters @Hacks4001 @oliverbcampbell
MsShannonGibbs,2015-08-27 17:42:54,@KayesPlays @CultOfVivian I WISH!
MsShannonGibbs,2015-08-27 16:47:31,@BewareTheFurry bastard coated bastards with bastard filling
MsShannonGibbs,2015-08-27 16:44:43,@AndyMeanie lol
MsShannonGibbs,2015-08-27 16:44:06,@AndyMeanie lol I'll work on it. (Concession: I've never seen it)
MsShannonGibbs,2015-08-27 16:41:39,When #GamerGate changed my life forever showing me kindness I'd never known. #HappyBirthdayGamerGate #GamerGateLivespic.twitter.com/ZyYzxOBXV9
MsShannonGibbs,2015-08-27 16:30:55,@TheDreadedWitch I wish I could remember who Photoshopped that one
MsShannonGibbs,2015-08-27 16:21:48,That time I got turned into Vivian! #HappyBirthdayGamerGate #GamerGateLives #GamerGate #NotYourShieldpic.twitter.com/isW4UnBG6u
MsShannonGibbs,2015-08-27 16:14:49,@KayesPlays @FINALLEVEL #GamerGate is an amazing movement filled with wonderful people who changed my life with this!pic.twitter.com/BbIWY4K51V
MsShannonGibbs,2015-08-27 16:11:20,@LiquidBagel I think it was a sarcastic sorry
MsShannonGibbs,2015-08-27 16:08:47,#HappyBirthdayGamerGate #GamerGateLives #GamerGate #NotYourShieldpic.twitter.com/zkmduyoEbR
MsShannonGibbs,2015-08-27 16:00:40,Yeah! #HappyBirthdayGamerGate! #GamerGateLives #GamerGate #NotYourShield Illustration by @_DHMapplethorpepic.twitter.com/0vRlYD1ukc
MsShannonGibbs,2015-08-26 03:19:30,Accurate! #WomenAgainstFeminism #FeminismIsAwful #FeministLogicpic.twitter.com/7hKnMVyqzt
MsShannonGibbs,2015-08-26 00:20:09,@Anti_Femfreq Lovely comment on our video! Does anyone else see the irony?! #GamerGate #NotYourShield #AntiSJWpic.twitter.com/s4IBaCEATM
