username,time,tweet
dseddon91,2018-06-24 06:07:57,If you read Airbus risk assessment they are literally preparing for a No Deal Brexit which is exactly what many Brexiter MPs complaining about Airbus heavily lobbied the Government to do and to tell everyone else to do and is the natural result of current state of negotiations:pic.twitter.com/Gm0j1sxJMk
dseddon91,2018-06-22 18:46:16,"the reason libertarianism is mostly articulated in lofty ideals is bc when it comes down to practical applications it always sounds like ""toddlers can do meth now"" and ""the blind should be allowed to fly apache helicopters"""
dseddon91,2018-06-13 02:54:09,pic.twitter.com/QzvEaTkzWE
dseddon91,2018-06-21 11:08:35,JURASSIC PARK SEQUEL IDEA:3 Million AD.The humans are extinct.The dino-scientists find mosquitoes with human blood.Guess who they clone...Jeff. Fucking. Goldblum.They mix up the mosquito DNA with Goldblum's.Surprise assholes.   This is now a sequel to The Fly.
dseddon91,2018-06-22 04:59:38,pic.twitter.com/ROJzNqly0B
dseddon91,2018-06-21 09:54:06,SPLIT: The Mail publishes a 'can you recognise this UK landmark?' quiz. Half their readers can't find it half just want to complain about foreigners.pic.twitter.com/VItXFJcYJz
dseddon91,2018-06-20 12:01:53,Further proof that 'all lives matter' was just a retaliation to black lives matter and racist whites don't care about anyone who isn't white. https://twitter.com/tomilahren/status/1008813442814205952 ...
dseddon91,2018-06-20 07:46:06,What a surprise bunch of white men in the replies claiming the tweet wasn't racist. Cretins. https://twitter.com/Lord_Sugar/status/1009390874797793280 ...
dseddon91,2018-06-20 04:46:13,And if you can't see that Trump using words like 'infest' is remininicent of Nazi propaganda I don't really know what to tell you.
dseddon91,2018-06-20 03:23:07,No matter what your opinion on migration is everyone should be concerned at the level of dehumanizing language and attitudes towards migrants and asylum seekers coming from the media and politicians around the world.
dseddon91,2018-06-19 12:34:40,The detention of children at the border and the consequent separation of them from their parents is cruel beyond belief. Is this still America or the months before Gilead in THE HANDMAID'S TALE?
dseddon91,2018-06-19 08:19:29,The fact you're a massive lying twat is obvious https://twitter.com/Jacob_Rees_Mogg/status/1008989939864924160 ...
dseddon91,2018-06-19 08:15:26,Nothing like the anniversary of Finsbury Park to give racists a chance to show off their tendencies to sympathise with a white terrorist
dseddon91,2018-06-18 13:54:22,Thought they all worked at CeX https://twitter.com/Channel4News/status/1008759027243847681 ...
dseddon91,2018-06-18 13:38:57,Can football just fuck off
dseddon91,2018-06-18 06:52:23,Nearly half of women under 40 who have been to a music festival have been sexually assaulted or harassed there. I spoke with survivors festival organisers and campaign groups before and after commissioning the research. Full story here:  https://www.aol.co.uk/news/2018/06/16/shocking-figures-show-scale-of-sexual-violence-at-uk-festivals/ ...
dseddon91,2018-06-17 04:05:07,"Governments can only pay for increasing spending by raising taxes increasing borrowing or cutting other spending. ""Dividends"" are what politicians talk about when they don't want to spell out  which of those they are going to do"
dseddon91,2018-06-17 07:06:22,Why is this happeningpic.twitter.com/6wG0vXXYXe
dseddon91,2018-06-17 04:48:45,It's actually disgusting for May to sit there and praise the NHS and it's staff as though she cares after the way her and her party treat it #Marr
dseddon91,2018-06-17 04:38:44,Stop saying 'Brexit dividend' you disingenuous fuck #Marr
dseddon91,2018-06-17 04:08:40,On NHS spending the 3.4% increase promised by Theresa May is below the historic average of 4% and follows the longest period of austerity in the health service's history (0.5% a year since 2010). #Marr https://www.newstatesman.com/politics/health/2018/06/there-no-brexit-dividend-spend-nhs ...
dseddon91,2018-06-17 04:27:14,Robin is still going a day later. And he finds upskirt chat sexy. https://twitter.com/greenrd/status/1008263223072710658?s=19 ...
dseddon91,2018-06-16 12:41:41,Dunno Robin maybe the fact you seem to have spent all day coming up with weird scenarios that could be upskirting loopholes is why you're being called a perv https://twitter.com/greenrd/status/1008024906020335616?s=19 ...
dseddon91,2018-06-16 07:36:28,Tfw you're worried you can no longer 'accidentally' take pictures of women's crotches  https://twitter.com/greenrd/status/1007867245857509377 ...
dseddon91,2018-06-15 15:27:48,pic.twitter.com/TEW2dnUhBn
dseddon91,2018-06-15 13:48:11,Go tea bag a bear trap Nick you pervert-defending misogynistic prick https://twitter.com/TheMrLoophole/status/1007573280096751616 ...
dseddon91,2018-06-15 10:55:43,"I'm SO over the ""does this man REALLY deserve to lose everything"" narrative--abusive men make the choice day after day year after year to prioritize their desire to hurt women. All they had to do to protect their precious career was not hurt women and they chose abuse instead."
dseddon91,2018-06-15 10:13:58,Fuck sake Gill.  https://twitter.com/Gill20isme/status/1007501479656263682 ...
dseddon91,2018-06-15 09:16:47,Anyone who is remotely negative or sceptical about upskirting becoming a criminal offence should be presumed to own those shoes with a hidden camera.
dseddon91,2018-06-15 08:06:40,No Barry. It isn't.Upskirtking happens too frequently to women/girls including having happened to children.Maybe actually look into something before you dismiss attempts to punish nonces and perverts. https://twitter.com/Steel1Barry/status/1007532462770130945 ...
dseddon91,2018-06-14 13:43:32,YAASSSS my new Yeezys finally arrived.pic.twitter.com/K3ehNihRUy
dseddon91,2018-06-14 03:20:24,Didn't realise Graham Linehan has his own haulage companypic.twitter.com/UFKolJfUhX
dseddon91,2018-06-13 13:44:37,Can the BBC please put @carolecadwalla in the audience if you insist on having this dickhead on https://twitter.com/bbcquestiontime/status/1006950207051976706 ...
dseddon91,2018-06-12 12:50:30,Government wins 324 votes to 298 after buying off potential Tory rebels with promises of concessions when the Bill goes back to the House of Lords. This is no way to deal with the most important questions faced by Parliament since 1945. So much for 'taking back control'. https://twitter.com/faisalislam/status/1006572911560445952 ...
dseddon91,2018-06-11 17:40:51,pic.twitter.com/UCMEZs2OCd
dseddon91,2018-06-11 13:45:08,People who look down on sex workers are so far up their own arse they just talk shitSex workers are humans who have family and friends When they work they should be safe Decriminalisation is way forward
dseddon91,2018-06-11 04:37:45,"Lots of people saying that they weren't ""brainwashed"" by Russia's Brexit influence efforts. Whatever brainwashing is I don't think anyone is suggesting that /1"
dseddon91,2018-06-10 07:15:12,I assume now all the UKIP lads and Free Tommy wankers will stop judging all Muslims based on the actions of a few? https://twitter.com/GerardBattenMEP/status/1005702248402509824 ...
dseddon91,2018-06-10 06:30:16,Can we all now agree that Isabel Oakeshott is an absolute cretin?
dseddon91,2018-06-10 05:52:09,#AccidentalPartridgepic.twitter.com/NS19dZwQYD
dseddon91,2018-06-09 15:13:11,'Over a million people' hahahahahaha  https://twitter.com/Karl_Downey/status/1005484284457684992 ...
dseddon91,2018-06-09 13:42:06,Seeing some tweets from Tommylickers concerned that the media will portray them all as violent thugs because of the actions of a few.They don't do irony do they?
dseddon91,2018-06-09 12:52:01,This behaviour coming from the exact same lads that will claim that foreigners don't respect this country https://twitter.com/imbadatlife/status/1005475578244489216?s=19 ...
dseddon91,2018-06-09 12:45:48,It's almost as though they were just looking for an excuse to act like thugs...  https://twitter.com/VervimaMedia/status/1005474503323877376 ...
dseddon91,2018-06-09 08:54:00,'Eat in a caloric deficit in this bodysuit and lose weight'. Revolutionary. https://twitter.com/SO_SWEATY_/status/1004488612552040448 ...
dseddon91,2018-06-08 11:21:18,Babes: Disrespected Respected  https://twitter.com/RyanBuchhop/status/1004696626844315649 ...
dseddon91,2018-06-08 03:35:42,"""Hi Theresa. Yeah I may have admitted on record that quote 'Brexit is in meltdown and honestly it'll be incredibly fucking damaging if you're poor but who gives a gammony shit about the poor' unquote. Am I fired yet?""""I admire your honesty please stay in your job""pic.twitter.com/StyzlZa05e"
dseddon91,2018-06-07 18:25:47,Gammons that likely never buy Innocent drinks proudly tweeting they'll never buy one again. Sure they'll miss your imaginary custom hun. #bbcqt
dseddon91,2018-06-07 07:32:53,If Cabinet Minister doesn't work out there's always Assistant to the Regional Manager.pic.twitter.com/8f5lrc76Li
dseddon91,2018-06-07 02:36:18,No one is arguing his level of influence. His level of influence is the fucking problem. Knowing how to pander to bigots isn't something to be applauded. https://twitter.com/DBanksy/status/1004432760042377219 ...
dseddon91,2018-06-06 14:48:05,You may not agree with Paul Dacre's politics or editorial decisions over his 28 year career but we can all agree that he's a massive twat. Good riddance.
dseddon91,2018-06-05 19:57:27,I'm just gonna keep on reminding you all that Jeff Bezos is literally funding space exploration because as he says he doesn't know what to do with all his money. https://twitter.com/AP/status/1004145273382326274 ...
dseddon91,2018-06-05 03:26:33,"Government""I just don't know what to do about this staffing crisis""Qualified foreigners:""What if we came over there and saved the lives of your citizens""Government:""Thanks but to be honest we'd rather everyone fucking died"" https://twitter.com/guardian/status/1003784681802825731 ..."
dseddon91,2018-06-04 13:21:57,Jesus christ this one needed fixingpic.twitter.com/HAW9BG0nh8
dseddon91,2018-05-31 22:18:22,I love little cultural differences like how Americans are super offended by the word cunt but here in Australia we're super offended by school children being slaughtered with automatic weapons
dseddon91,2018-05-30 14:27:16,I'll help you out James the answer would be yes. https://twitter.com/JamesCleverly/status/1001745858235371520 ...
dseddon91,2018-05-29 07:58:03,Once again the man who loves to bitch and moan about the easily offended being easily offended. https://twitter.com/piersmorgan/status/1001383784120487936 ...
dseddon91,2018-05-29 07:18:12,Updated for accuracypic.twitter.com/gDIrbUpk9i
dseddon91,2018-05-28 10:26:52,pic.twitter.com/QR2bwT4P03
dseddon91,2018-05-25 17:03:25,1/2 Reporting restrictions on Tommy Robinson so I will show why actions like his can lead to alleged criminals walking free by prejudicing a jury so that there can't be a fair trialWe nearly lost the so called Rochdale grooming case (#ThreeGirls) cos of a far right communication
dseddon91,2018-05-26 17:33:11,"Oh look ""Tommy Robinson"" has realised that court cases can be adversely influenced by outside idiots.If only he'd realised that yesterday.pic.twitter.com/pnhpEAehTQ"
dseddon91,2018-05-25 21:54:36,"The people saying ""We are all Tommy Robinson"" are unwittingly hilarious. Even Tommy Robinson isn't Tommy Robinson "
dseddon91,2018-05-26 13:54:36,Mad that the anti-abortion lot choose to label themselves 'pro-life' when they show no consideration for the living breathing women that have died due to lack of access to an abortion.
dseddon91,2018-05-26 07:39:22,Now that Ireland's done the right thing it's time to do the same in Northern Ireland and drag the DUP kicking and screaming into well the 20th century at least. #RepealedThe8th
dseddon91,2018-05-24 11:38:04,Award-winning correction from @DailyMirrorpic.twitter.com/pcAmzEYCHk
dseddon91,2018-05-25 14:16:03,Fully cannot be arsed with the Tommy Robinson fanboys wanking themselves into a coma now that they think they have the chance to paint Tommy as a victim
dseddon91,2018-05-23 13:41:45,1 in 4 women in your life have had an abortion.You didn't know because she's a totally normal person not a demonbecause the reasons for having one are individual and diversebecause legal abortions are medically safeand because she's been shamed into keeping it a secret.
dseddon91,2018-05-23 10:51:35,pic.twitter.com/iTTumG5hwf
dseddon91,2018-05-21 11:04:27,pic.twitter.com/BuzRJFbDEx
dseddon91,2018-05-19 20:38:29,"I don't want to hear another fucking word about ""enforced monogamy."" Men's entitlement to women's sexual attention - combined with rage over rejection - is deadly. Enough.pic.twitter.com/Lccl2Dhn82"
dseddon91,2018-05-20 08:24:15,"This ""sexual marketplace"" is not a thing. Human relationships are not commodities. Women are not consumer products.pic.twitter.com/LKdwyqU7re"
dseddon91,2018-05-19 17:30:01,Elizabeth Moss deserves to win every single award possible for her performance so far in S2 of The Handmaid's Tale. Literally outstanding.
dseddon91,2018-05-18 02:51:37,Except you didn't and thousands of people genuinely do every year in the UK and it's not because they're camping out to watch people they don't know get married. https://twitter.com/SkyNews/status/997358056806596608 ...
dseddon91,2018-05-18 17:31:27,Dear God.  This is desperate stuff.pic.twitter.com/jHFbLJHDzW
dseddon91,2018-05-16 09:56:22,Me ignoring my GPDR emails so I can unsubscribe from everything with 0 effort.pic.twitter.com/JKuU2flFco
dseddon91,2018-05-17 14:33:07,Absolute fucking deviants https://twitter.com/JackHillcox/status/997041187495260161 ...
dseddon91,2018-05-17 03:41:15,"""What are you mad at today Daily Mail?""""I WANT THE GOVERNMENT TO HAVE THE POWER TO THROW OUT PEOPLE WHO ARE HERE LEGALLY WITHOUT FUCKING CHECKING""pic.twitter.com/1jwmuskNTc"
dseddon91,2018-05-17 03:38:03,Do people at the Gaurdian think cows lay eggs? https://twitter.com/guardian/status/997004218899877889 ...
dseddon91,2018-05-16 05:37:18,no WAY is Jamie Oliver tryna get 2 for 1 pizzas banned fuck off you salad shagger
dseddon91,2018-05-16 02:38:47,MPs condemn 'rotten corporate culture' at Carillion. Heavily criticised Carillion chairman Philip Green was an adviser to David Cameron & Theresa May on wait for it.....corporate responsibility! https://www.chroniclelive.co.uk/business/business-news/outsourcing-company-carillion-savaged-story-14661824 ...
dseddon91,2018-05-13 23:41:56,Can't wait for the season finale of #WestWorld where I figure out that I am also a host.
dseddon91,2018-05-15 10:43:37,"Gov't wins vote on abandoning Leveson Part 2 by 301 votes to 289.Anyone who tries to describe cancellation of a public enquiry into corruption collusion  and criminality as a victory for ""press freedom"" clearly does not  understand concepts of truth or accountability."
dseddon91,2018-05-14 16:02:36,pic.twitter.com/cMI0mqDC2d
dseddon91,2018-05-15 05:50:31,"Gammon is dead. Let's come up with a new name for mouthy old racists. I suggest we start calling them ""racists"" and see where that takes us."
dseddon91,2018-05-14 15:34:55,Why you writing rules for a girlfriend you don't have? https://twitter.com/EliteMartiaI/status/996044625415671808 ...
dseddon91,2018-05-12 15:07:16,pic.twitter.com/PNm89UG3B4
dseddon91,2018-05-12 07:16:31,Can honestly say I don't give a fuck. https://twitter.com/Evans10Mitchell/status/995257136417574914 ...
dseddon91,2018-05-11 10:26:14,Rape. He wanted to rape her. He broke into her house to rape her. Those that are going to have sex with someone are invited in & have full consent. He broke into her house to RAPE her. Rape. https://twitter.com/tmz/status/994944798753632256 ...
dseddon91,2018-05-12 02:56:36,If boring cunts could please stop telling me not to use the word cunt that would be great.
dseddon91,2018-05-10 14:32:09,You aren't Belgian you thick cunt. https://twitter.com/KTHopkins/status/994545322604056577 ...
dseddon91,2018-05-09 13:08:11,me: promise I won't get all political tonight5 vodkas later:pic.twitter.com/holFYJWsVJ
dseddon91,2018-05-09 11:43:56,pic.twitter.com/pqIh9p6qfp
dseddon91,2018-05-08 10:17:50,pic.twitter.com/nTfscrp9em
dseddon91,2018-05-07 09:29:09,pic.twitter.com/IB0M8ClTbM
dseddon91,2018-05-07 16:39:14,"""Homer! You've got it set on 'whore'.""pic.twitter.com/r1Be3TfHHW"
dseddon91,2018-05-07 06:01:04,If you ever want to see what the real issues are in the UK simply check the rejected petitions section on the parliament websitepic.twitter.com/rLvkSewWqY
dseddon91,2018-05-07 04:34:54,"""If you call men wankers don't be surprised when they go on to rape"" is possibly the worst take of all time. https://twitter.com/ColorArousal/status/993375995360096257 ..."
dseddon91,2018-05-06 09:56:42,If you give a man a sex robot he'll have a place to stick his dick. If you teach a man that women are more than subservient objects whose primary purpose to give him sex he'll be a functional member of society.
dseddon91,2018-05-07 03:39:18,2016 Brexiters:Brexit will allow the UK to take back its position of leaders on the world stage2018: https://twitter.com/itvnews/status/993385519802470405 ...
dseddon91,2018-05-06 04:51:20,But what if they wanted to speak at a university? https://twitter.com/SamGyimah/status/993037209577156608 ...
dseddon91,2018-05-05 15:54:01,Another awful take from the creep that is Toby Young. There is no such thing as 'the unequal distribution of sex'. Men who turn bitter and violent because they can't get their dick wet are not victims. https://twitter.com/spectator/status/992765869766955008 ...
dseddon91,2018-05-02 18:04:29,me choosing my outfit everydaypic.twitter.com/a39XMLw0vw
dseddon91,2018-05-05 07:03:46,#AccidentalPartridge - Via: @IBWMJeffpic.twitter.com/82s3mWGyqu
dseddon91,2018-05-04 10:18:19,Congrats to the Tories for taking control of Pendle council by reinstating Rosemary Carroll.pic.twitter.com/atGP30W9lj
dseddon91,2018-05-04 13:44:26,Up to 4000 thought to have been denied right to vote in voter ID trials https://www.mirror.co.uk/news/politics/a-dark-day-politics-up-12482315 ...
dseddon91,2018-05-03 05:49:15,Just to let everyone know that I won't vote for any party today that enables Brexit. I'll be voting for my local Lib Dem candidate who will single-handedly stop Brexit when he finishes in third place and goes back to his day job.
dseddon91,2018-05-02 11:55:26,"CAN PEOPLE JUST STOP FUCKING SAYING THE PHRASE ""REDISTRIBUTION OF SEX"" LIKE IT IS AN ACTUAL THING. Sex is not a commodity. Women are not a commodity. Sex workers are not a commodity. Sex is an ACTIVITY. You can't ""redistribute"" sex any more than you can ""redistribute"" dancing."
dseddon91,2018-05-02 13:26:24,pic.twitter.com/7ywt7eTpS1
dseddon91,2018-05-02 14:04:18,Government cares so much about righting the wrongs done to the #Windrush Generation that they've blocked the release of key documents that could help show how it happened #Disgusting #crocodiletears
dseddon91,2018-05-02 14:10:39,The shame of voting to keep the truth from the people should be crippling. We currently live in a climate where hundreds of Conservative MPs are about to do it without a second thought. https://twitter.com/labourwhips/status/991739396348088321 ...
dseddon91,2018-05-02 03:40:31,I see Kanye is saying stupid stuff again. And we're all suddenly talking about Kanye. And he has a new album out in a few weeks. Those three things can't possibly be connected 
dseddon91,2018-05-01 15:02:17,2018 Facebook:We can't be trusted with your dataAlso 2018 Facebook:Tell us who you're fucking and how https://twitter.com/afp/status/991369355593207808 ...
dseddon91,2018-05-01 11:09:19,Theresa May plunged into new immigration scandal after 'blocking pleas to let in NHS doctors from abroad.' The PM is said to have overruled Cabinet ministers who begged for more foreign medics to tackle the staffing crisis https://www.mirror.co.uk/news/politics/theresa-plunged-new-immigration-scandal-12460448 ...
dseddon91,2018-05-01 12:22:33,The casual way David Davis admits that leaving the Single Market and the Customs Union will mean huge amounts of extra bureaucracy and paperwork for businesses exporting to the EU is infuriating. Brexiters used to love pretending it was all about slashing red tape. #PeoplesVote
dseddon91,2018-05-01 03:28:45,Another day another #r4today interview where I end up screaming at the radio.The amount of times that Humphrys allows Tory lies to go unchallenged is infuriating.
dseddon91,2018-04-30 06:48:21,Where are they taught this?pic.twitter.com/SgQBHcPr1E
dseddon91,2018-04-30 08:02:45,Daily Mail here managing to blame the murders done by a murderer on the murderer's ex because she broke up with a murdererpic.twitter.com/Aufw1w7Vnl
dseddon91,2018-04-27 15:19:22,"When you suggest legal sex work to prevent violence from men like ""incels"" youre saying sex workers' safety doesn't matter despite being disproportionately targets of violent men. You're saying violence is a reasonable response to lack of sex. You are supporting toxic masculinity"
dseddon91,2018-04-27 08:51:55,Brexit latest: Outrage as people who voted to abolish free movement discover that abolishing free movement means movement will no longer be free.pic.twitter.com/IUdUINeuLM
dseddon91,2018-04-26 05:10:06,'WE WANT OUT OF THE EU''NO NOT LIKE THAT'pic.twitter.com/RrlNDeXarE
dseddon91,2018-04-25 22:57:42,Eh I don't get this . Can someone explain is she making a statement or what ? https://twitter.com/TheOnion/status/989277648546422785 ...
dseddon91,2018-04-24 18:00:57,"Involuntary Celibates huh?WOMEN DONT OWE YOU SEX.We don't owe you our time our attention & certainly not our bodies.You are not entitled to us. You're not ""involuntarily celibate."" You just prioritize your fragile narcissistic masculinity over women's autonomy.#incel"
dseddon91,2018-04-24 15:54:30,This is an important thread on the subject of incels toxic masculinity and Toronto: https://twitter.com/arshymann/status/988818797086871558 ...
dseddon91,2018-04-24 08:34:32,At least 20 dead. 45 wounded. The bride killed. The Groom injured. That's the impact of the Saudi-led bombing of a wedding at the weekend. How on earth can we claim any legitimacy on the world stage when we sell weapons to the head chopping warmongering Saudi Arabian govt?pic.twitter.com/oC3PO2ylID
dseddon91,2018-04-23 12:03:48,"Find it perverse that even after the last week the Home Secretary just referred to Windrush children as ""customers"" who are being instructed to call a ""customer helpline"". They are not taking back unwanted gifts they are trying to guarantee the rights that are rightfully theirs."
dseddon91,2018-04-23 06:51:24,At least 20 people including the bride were killed when an air strike by the Saudi-led coalition hit a wedding party in northern Yemen.The dead were mostly women and children. https://www.independent.co.uk/news/world/middle-east/yemen-airstrike-wedding-party-killed-injured-bani-qayis-saudi-coalition-latest-updates-a8317826.html ...
dseddon91,2018-04-23 03:11:17,Police stations will be heaving today what with all the people being arrested for racism by celebrating #StGeorgesDay .
dseddon91,2018-04-20 07:57:38,No the surge in measles is not caused by trips to Europe.The surge in measles is caused by people not vaccinating their children. https://twitter.com/standardnews/status/987298654670254086 ...
dseddon91,2018-04-22 03:49:34,pic.twitter.com/bPywo5xg8S
dseddon91,2018-04-21 07:17:05,A man who had lived and worked in the UK for 45 years was forced to sleep rough through the winter after leaving hospital following brain surgery as he had lost his home and possessions due to the Home Office. What has our country become? https://www.theguardian.com/uk-news/2018/apr/20/i-thought-i-would-die-windrush-man-left-homeless-after-brain-surgery ...
dseddon91,2018-04-20 02:48:39,"There is a fatal flaw in this attempt to justify the ""hostile environment"" policy. https://twitter.com/david_goodhart/status/986896249034027008 ..."
dseddon91,2018-04-19 18:00:54,Looks like yer mam's put her trainers on a boil wash.  https://twitter.com/kanyewest/status/987086781697806336 ...
dseddon91,2018-04-19 10:39:47,"In 2004 Theresa May said ""I find it extraordinary that a Minister isn't willing just to step up to the plate and take responsibility... I'm actually sick and tired of Government Ministers who simply blame other people when something goes wrong"".I agree.pic.twitter.com/zv2Dlx6Q8B"
dseddon91,2018-04-19 04:26:58,Ahh man I hate it when you're the Home Secretary and while you're on holiday some racist vans get approved even though you didn't want them.  https://twitter.com/NickJTimothy/status/986872938283618305 ...
dseddon91,2018-04-17 16:00:33,pic.twitter.com/yB9EX7sjJs
dseddon91,2018-04-17 13:00:33,Esther McVey argued this week that victims of rape who go on to give birth would somehow benefit from having to explain their situation to a benefits assessor. It barely made a ripple because there's just so much bad news being created by the Government she's part of.
dseddon91,2018-04-17 10:23:49,"""And this happened when? Right that's it get me whoever the fuck was Home Secretary in 2010 in here RIGHT now.""...""I don't give a shit if they're on the phone you get them in here right this fucking second.""pic.twitter.com/kWEdQvQatc"
dseddon91,2018-04-15 18:44:19,She's out here living her best lifepic.twitter.com/1Jh0DjFein
dseddon91,2018-04-15 04:16:18,A DESTINY'S CHILD REUNION MEDLEY WE DESERVED. #BEYCHELLApic.twitter.com/qqOsXaB6FG
dseddon91,2018-04-14 17:11:51,Jacob Rees-Mogg pretends to not be an anti-immigration shitbag for one tweet only.It doesn't seem to have gone down well with his dogshit followers.pic.twitter.com/YZYNq8FEd3
dseddon91,2018-04-14 12:14:50,pic.twitter.com/drLiKcO14K
dseddon91,2018-04-14 02:23:57,You voted against bringing 3000 lone Syrian refugee children into the UK. You arm Saudi who have created the largest humanitarian crisis in Yemen. You did nothing when CW were used on Gaza. You don't care about Middle Eastern lives you absolute hypocrite. https://twitter.com/10downingstreet/status/984968945630437376 ...
dseddon91,2018-04-14 03:44:56,I see we're bombing brown people again. Big day for the gammon.pic.twitter.com/cikrDwo7rv
dseddon91,2018-04-14 02:42:20,Gesture bombing ahead of fact finding mission by OPCW today at the behest of Trump without Parliamentary approval & with risk of serious escalation. Irresponsible. Disgraceful.
dseddon91,2018-04-14 03:11:24,Anyone who pretends to care about the Syrian people by advocating more bombs can absolutely fuck off #SyriaStrikes
dseddon91,2018-04-13 21:23:41,Britain involved in air strikes tonight in Syria alongside France and the US without parliament having been consulted by @theresa_may Time after time our country's establishment seems hell-bent on eroding any trust the public has in our system of government. Unacceptable.
dseddon91,2018-04-14 02:16:11,My thoughts this morning are with the people in Damascus and all of Syria who have endured so much for too long.Bombing is not the answer#SyriaStrikes #StopTheWar #NotInMyNameTheresaMaypic.twitter.com/zKHPkYF7Ez
dseddon91,2018-04-13 07:22:20,Prime Minister at the dispatch box: [chanting] war war-Other MPs: war WARPolitical commentators: [pounding their fists] WAR WAR WAR!
dseddon91,2018-04-11 12:42:30,today was a good day because i saw a dog and he smiled at me and he made my heart feel really warm xox
dseddon91,2018-04-10 16:22:22,"#Zuckerberg: ""You're not allowed to have fake profiles on Facebook.""Me: "
dseddon91,2018-04-10 12:04:25,Just while I am upsetting people I think LGBT people are great I support labourI support NHS Want sex workers to get what they want to keep them safe I hate racism Hate domestic violence Hate the fact we have any homeless Hate mental health cuts
dseddon91,2018-04-10 10:20:11,#ChristianValuespic.twitter.com/UWDuf182sx
dseddon91,2018-04-10 08:23:57,pic.twitter.com/uoRn8Ntmil
dseddon91,2018-04-10 03:27:29,Is there anyone that is actually interested or willing to take seriously Tony Blair's opinions on military action in Syria? #r4today
dseddon91,2018-04-09 07:10:53,Amber Rudd insists police cuts have not led to an increase in violent crime. @mrjamesob's response is electric.pic.twitter.com/aZY8auJ0Ob
dseddon91,2018-04-08 04:39:01,#AccidentalPartridge  https://twitter.com/GoggleboxQuotes/status/980132287877664768/video/1 ...
dseddon91,2018-04-05 08:53:18,pic.twitter.com/eZscyXOKzO
dseddon91,2018-03-21 21:10:35,"People say millennials ""killed"" chain restaurants marriage & napkins... But WHEN will they acknowledge our greatest take-down yet??TOP SHEETS. I don't know a single millennial who uses one. Top sheets are archaic. This is just the truth."
dseddon91,2018-03-21 07:08:27,Looking at posts from people trying to sell mirrors is my new favourite thingpic.twitter.com/TnWpTbwFZY
dseddon91,2018-03-21 16:34:38,"""Iyi geceler "".""Good night ""pic.twitter.com/IuGzAbOwQY"
dseddon91,2018-03-20 20:24:24,The holy trinity of DO NOT CONGRATULATEpic.twitter.com/9t9KyOfoab
dseddon91,2018-03-21 06:19:58,Farage x Partridge pic.twitter.com/1oxi0v2GTU
dseddon91,2018-03-21 06:00:03,11/ People should be free to say stupid and offensive things unless they are inciting violence. That's where I would draw the line. So you can think Meecham is an unfunny idiot and hate Nazis and still think section 127 of the Communications Act 2003 is a bad thing /END
dseddon91,2018-03-21 05:36:36,Absolute state of this bellend https://twitter.com/christopherhope/status/976390606107889665 ...
dseddon91,2018-03-20 11:54:19,I see David Davis is off for more Brexit negotiationspic.twitter.com/9bq8xUt3IV
dseddon91,2018-03-20 11:49:23,I thought we had already reached peak Brexiteer madness. Now we really have.Embarrassing. https://twitter.com/NeilUKIP/status/976076471725895680 ...
dseddon91,2018-03-20 04:26:13,Germaine Greer can fuck off #r4today
dseddon91,2018-03-19 17:01:32,- We didn't do it- We didn't do it- Everyone does it - I see what's going on here YOUR'E JEALOUSpic.twitter.com/mSukPiPSQE
dseddon91,2018-03-17 00:51:01,Can this article really have been written by the wife of the minister overseeing animal welfare? I don't know where to begin http://dailym.ai/2DviFM2 
dseddon91,2018-03-18 12:38:00,Jacob Rees-Mogg's firm invested in a blacklisted Russian bank. Sberbank is subject to sanctions by the US and EU (Reg. 833/2014.)  The sanctions are for bombing civilians in Syria hacking elections murdering people aboard holiday jets or on our streets is unacceptable.pic.twitter.com/fXKWmwjQqO
dseddon91,2018-03-18 13:21:42,"Tories have cut:DLA & PIPChild Benefit & Tax CreditsEMA & ESACouncil Tax BenefitHousing BenefitWhile:Introducing the Bedroom TaxBuilding insufficient housesTory minister:""I don't know why there's more homeless people?"" https://www.theguardian.com/society/2018/mar/18/homelessness-minister-heather-wheeler-rough-sleeping-housing-first ..."
dseddon91,2018-03-18 12:01:39,If you are on @facebook you should consider the amount of your personal data the social media platform has on you.It's not just your basic bio. It's everything you like & everything do online while logged in. They can literally predict your political & moral choices. https://twitter.com/Snowden/status/975106627513729024 ...
dseddon91,2018-03-18 11:28:44,Tommy Robinson is a cunt. Hope that helps. #SpeakersCorner
dseddon91,2018-03-18 09:47:34,"Perfect visual metaphor for Labour's Brexit plan""I know our notion of a 'Jobs First Brexit' makes no sense but trust us because Corbyn""I respect Corbyn. He's a decent principled man but the idea of a 'Jobs First Brexit' is so preposterously misguided I just can't support itpic.twitter.com/BZrGI5Vbjw"
dseddon91,2018-03-17 16:00:17,"Dear Brexiters who say ""I always knew we'd be less well off financially.....""We all know you're lying. Stop embarrassing yourselves."
dseddon91,2018-03-17 18:53:19,Yes it is; no they're not https://twitter.com/CamAnalytica/status/975081781702492160 ...
dseddon91,2018-03-15 09:53:56,pic.twitter.com/KVEZXBa8yB
dseddon91,2018-03-16 15:13:57,Could quite happily watch a 2-hour supercut of estate agents from Homes Under The Hammer wandering around looking haunted and bewildered set to eerie music.pic.twitter.com/qHOc4Injaj
dseddon91,2018-03-16 14:42:09,"Kit Malthouse just told BBC NW Tonight that food banks are an ""interesting phenomenon"". Unbelievable."
