username,time,tweet
realDonaldTrump,2018-09-07 07:32:32,The Woodward book is a scam. I don't talk the way I am quoted. If I did I would not have been elected President. These quotes were made up. The author uses every trick in the book to demean and belittle. I wish the people could see the real facts - and our country is doing GREAT!
realDonaldTrump,2018-09-09 10:12:18,"""Trump has set Economic Growth on fire. During his time in office the economy has achieved feats most experts thought impossible. GDP is growing at a 3 percent-plus rate. The unemployment rate is near a 50 year low."" CNBC...Also the Stock Market is up almost 50% since Election!"
realDonaldTrump,2018-09-09 10:44:33,STAND FOR THE NATIONAL ANTHEM!pic.twitter.com/oHk86YNi0v
realDonaldTrump,2018-09-10 07:46:35,"""I'm taking this book with a grain of salt & everyone should do the same. Multiple sources but almost every one of them has come out and discredited the claims made by Woodward. You cannot take this book too seriously."" Katelyn Caralle Washington Examiner"
realDonaldTrump,2018-09-10 07:35:54,"The White House is a ""smooth running machine."" We are making some of the biggest and most important deals in our country's history - with many more to come! The Dems are going crazy!"
realDonaldTrump,2018-09-10 07:22:29,The Woodward book is a Joke - just another assault against me in a barrage of assaults using now disproven unnamed and anonymous sources. Many have already come forward to say the quotes by them like the book are fiction. Dems can't stand losing. I'll write the real book!
realDonaldTrump,2018-09-10 07:10:27,If the Democrats had won the Election in 2016 GDP which was about 1% and going down would have been minus 4% instead of up 4.2%. I opened up our beautiful economic engine with Regulation and Tax Cuts. Our system was choking and would have been made worse. Still plenty to do!
realDonaldTrump,2018-09-10 07:03:40,The GDP Rate (4.2%) is higher than the Unemployment Rate (3.9%) for the first time in over 100 years!
realDonaldTrump,2018-09-09 13:28:17,Melania and I wish all Jewish people Shana Tova and send our warmest greetings to those celebrating Rosh Hashanah and the start of the High Holy Days...pic.twitter.com/uMrHHX5il0
realDonaldTrump,2018-09-09 11:31:58,"...its commitment to denuclearize."" @FoxNews  This is a big and very positive statement from North Korea. Thank you To Chairman Kim. We will both prove everyone wrong! There is nothing like good dialogue from two people that like each other! Much better than before I took office."
realDonaldTrump,2018-09-09 11:21:22,"North Korea has just staged their parade celebrating 70th anniversary of founding without the customary display of nuclear missiles. Theme was peace and economic development. ""Experts believe that North Korea cut out the nuclear missiles to show President Trump......"
realDonaldTrump,2018-09-09 10:42:41,Wow NFL first game ratings are way down over an already really bad last year comparison. Viewership declined 13% the lowest in over a decade. If the players stood proudly for our Flag and Anthem and it is all shown on broadcast maybe ratings could come back? Otherwise worse!
realDonaldTrump,2018-09-09 10:12:18,"""Trump has set Economic Growth on fire. During his time in office the economy has achieved feats most experts thought impossible. GDP is growing at a 3 percent-plus rate. The unemployment rate is near a 50 year low."" CNBC...Also the Stock Market is up almost 50% since Election!"
realDonaldTrump,2018-09-09 10:01:06,If the U.S. sells a car into China there is a tax of 25%. If China sells a car into the U.S. there is a tax of 2%. Does anybody think that is FAIR? The days of the U.S. being ripped-off by other nations is OVER!
realDonaldTrump,2018-09-09 09:49:20,"""Ford has abruptly killed a plan to sell a Chinese-made small vehicle in the U.S. because of the prospect of higher U.S. Tariffs."" CNBC.  This is just the beginning. This car can now be BUILT IN THE U.S.A. and Ford will pay no tariffs!"
realDonaldTrump,2018-09-09 09:32:04,"""Barack Obama talked a lot about hope but Donald Trump delivered the American Dream. All the economic indicators what's happening overseas Donald Trump has proven to be far more successful than Barack Obama. President Trump is delivering the American Dream."" Jason Chaffetz"
realDonaldTrump,2018-09-08 22:04:09,pic.twitter.com/VznqrCTR0C
realDonaldTrump,2018-09-09 09:01:12,Happy Anniversary! #ProudDeplorablepic.twitter.com/iHyeu5a8DD
realDonaldTrump,2018-09-08 21:48:50,President Trump will win in 2020 in an even BIGGER landslide than 2016! You are the greatest President EVER sir!
realDonaldTrump,2018-09-08 21:51:01,So nice thank you both! https://twitter.com/DiamondandSilk/status/1028816390663426048 ...
realDonaldTrump,2018-09-08 21:47:25,The Dems have tried every trick in the playbook-call me everything under the sun. But if I'm all of those terrible things how come I beat them so badly 306-223? Maybe they're just not very good! The fact is they are going CRAZY only because they know they can't beat me in 2020!
realDonaldTrump,2018-09-08 21:38:38,Republicans are doing really well with the Senate Midterms. Races that we were not even thinking about winning are now very close or even leading. Election night will be very interesting indeed!
realDonaldTrump,2018-09-08 20:07:31,Our Social Media (and beyond) Stars @DiamondandSilk are terrific people who are doing really well. We are all very proud of them and their great success!
realDonaldTrump,2018-09-08 17:08:41,"So true! ""Mr. Trump remains the single most popular figure in the Republican Party whose fealty has helped buoy candidates in competitive Republican primaries and remains a hot commodity among general election candidates.""  Nicholas Fandos @nytimes"
realDonaldTrump,2018-09-08 11:45:28,Apple prices may increase because of the massive Tariffs we may be imposing on China - but there is an easy solution where there would be ZERO tax and indeed a tax incentive. Make your products in the United States instead of China. Start building new plants now. Exciting! #MAGA
realDonaldTrump,2018-09-08 10:51:29,We are breaking all Jobs and Economic Records but importantly our Country has TREMENDOUS FUTURE POTENTIAL. We have just begun!
realDonaldTrump,2018-09-08 10:47:08,"""To this point President Trump's achievements are unprecedented.""  @LouDobbs"
realDonaldTrump,2018-09-08 10:44:29,Dave Hughes is running for Congress in the Great State of Minnesota. He will help us accomplish our America First policies is strong on Crime the Border our 2nd Amendmen Trade Military and Vets. Running against Pelosi Liberal Puppet Petterson. Dave has my Total Endorsement!
realDonaldTrump,2018-09-07 13:31:58,Watching @BarackObama take credit for @realDonaldTrump successes is disgraceful.Score So Far-TRUMP:-Unemployment Rate-GDP-Wage Growth-# Blacks Employed-# Hispanics Employed-# Women Employed-ISIS Wins-Homegrown Terror EventsOBAMA:-Slick Speaking-School Shootings
realDonaldTrump,2018-09-07 15:33:26,fact check: @realDonaldTrump kicked the Nazi out of NYC after 14 years and multiple Presidents allowed him to stay. https://twitter.com/nowthisnews/status/1038118276491042817 ...
realDonaldTrump,2018-09-07 14:01:31,"""I complained plenty about Fox News but I never threatened to shut them down.""It's probably a good time to remind you that Obama used the Espionage Act to go after whistleblowers who leaked to journalists more than all previous presidents combined.pic.twitter.com/NU7TUY3YcS"
realDonaldTrump,2018-09-07 10:50:26,".@larry_kudlow: ""Job gains wage growth show Trump's economic boom continues"" https://www.cnbc.com/2018/09/07/kudlow-job-gains-wage-growth-show-trumps-economic-boom-continues.html ..."
realDonaldTrump,2018-09-07 17:39:37,14 days for $28 MILLION - $2 MILLION a day No Collusion. A great day for America!
realDonaldTrump,2018-09-07 16:16:18,"""Unprecedented Jobs Growth Streak Continues as Wages Rise"" https://www.whitehouse.gov/articles/unprecedented-jobs-growth-streak-continues-as-wages-rise/ ..."
realDonaldTrump,2018-09-07 12:35:57,Under our horrible immigration laws the Government is frequently blocked from deporting criminal aliens with violent felony convictions. House GOP just passed a bill to increase our ability to deport violent felons (Crazy Dems opposed). Need to get this bill to my desk fast!
realDonaldTrump,2018-09-07 07:32:32,The Woodward book is a scam. I don't talk the way I am quoted. If I did I would not have been elected President. These quotes were made up. The author uses every trick in the book to demean and belittle. I wish the people could see the real facts - and our country is doing GREAT!
realDonaldTrump,2018-09-07 07:11:49,Matt Rosendale will be a Great Senator from a Great State Montana! He is a fighter who will be tough on Crime and the Border fight hard for our 2nd Amendment and loves our Military and our Vets. He has my full and complete Endorsement!
realDonaldTrump,2018-09-07 06:56:38,What was Nike thinking?
realDonaldTrump,2018-09-06 22:48:03,Thank you Montana I love you!pic.twitter.com/9J4Xv2PoNw
realDonaldTrump,2018-09-06 22:38:26,MAKE AMERICA GREAT AGAIN! https://www.pscp.tv/w/bmHbpjFvTlFsTFJub1dwUXd8MXluSk9ZT2xiVmtLUq5TqBtE9rZ8YqQwM5GJU0IdtS2ahKvmX_ob0JxLkvlz?t=2s ...
realDonaldTrump,2018-09-06 21:06:56,Getting ready to go on stage for Matt Rosendale who will be a great Senator. Jon Tester has let the people of Montana down & does not deserve another six years. Matt is strong on Crime the Borders & will save your Second Amendment from the onslaught. Loves our Military & Vets!
realDonaldTrump,2018-09-06 19:15:20,Landing in Montana now to support Matt Rosendale for U.S. Senate! #MAGA https://twitter.com/MattForMontana/status/1037740482988834821 ...
realDonaldTrump,2018-09-06 19:12:02,"Are the investigative ""journalists"" of the New York Times going to investigate themselves - who is the anonymous letter writer?"
realDonaldTrump,2018-09-06 13:16:12,Look forward to seeing everyone in Montana tonight! #MAGA  https://www.donaldjtrump.com/rallies/montana-sep-2018/ ...
realDonaldTrump,2018-09-06 10:09:32,"""The record is quite remarkable. The President has faithfully followed the agenda he campaigned on in 2016. People should focus on the results and they're extraordinary!""  James Freeman - Wall Street Journal"
realDonaldTrump,2018-09-06 07:31:19,"Cosumer confidence highest in 18 years Atlanta Fed forecasts 4.7 GDP manufacturing jobs highest in many years. ""It's the story of the Trump Administration the Economic Success that's unnerving his detractors."" @MariaBartiromo"
realDonaldTrump,2018-09-06 07:19:30,The Deep State and the Left and their vehicle the Fake News Media are going Crazy - & they don't know what to do. The Economy is booming like never before Jobs are at Historic Highs soon TWO Supreme Court Justices & maybe Declassification to find Additional Corruption. Wow!
realDonaldTrump,2018-09-06 06:58:41,"Kim Jong Un of North Korea proclaims ""unwavering faith in President Trump."" Thank you to Chairman Kim. We will get it done together!"
realDonaldTrump,2018-09-05 23:22:34,I'm draining the Swamp and the Swamp is trying to fight back. Don't worry we will win!
realDonaldTrump,2018-09-05 19:40:32,"Does the so-called ""Senior Administration Official"" really exist or is it just the Failing New York Times with another phony source? If the GUTLESS anonymous person does indeed exist the Times must for National Security purposes turn him/her over to government at once!"
realDonaldTrump,2018-09-05 18:15:09,TREASON?
realDonaldTrump,2018-09-05 17:45:54,The Failing New York Times!pic.twitter.com/SHsXvYKpBf
realDonaldTrump,2018-09-05 17:10:01,Today it was my honor to welcome the Amir of Kuwait to the @WhiteHouse!  https://www.whitehouse.gov/briefings-statements/remarks-president-trump-amir-sheikh-sabah-al-ahmed-al-jaber-al-sabah-state-kuwait-expanded-bilateral-meeting/ ...pic.twitter.com/8wtucJrtEl
realDonaldTrump,2018-09-05 15:09:51,Join me tomorrow night at 7:00pm MDT in Billings Montana for a MAKE AMERICA GREAT AGAIN RALLY! Get your tickets here:  https://www.donaldjtrump.com/rallies/montana-sep-2018/ ...
realDonaldTrump,2018-09-05 09:54:35,Thank you General Mattis book is boring & untrue! https://twitter.com/realDonaldTrump/status/1037107325771948032 ...
realDonaldTrump,2018-09-05 09:51:29,Thank you General Kelly book is total fiction! https://twitter.com/realDonaldTrump/status/1037107565413511168 ...
realDonaldTrump,2018-09-05 09:39:54,Just like the NFL whose ratings have gone WAY DOWN Nike is getting absolutely killed with anger and boycotts. I wonder if they had any idea that it would be this way? As far as the NFL is concerned I just find it hard to watch and always will until they stand for the FLAG!
realDonaldTrump,2018-09-05 09:21:07,The Trump Economy is booming with help of House and Senate GOP. #FarmBill with SNAP work  requirements will bolster farmers and get America back to work. Pass the Farm Bill with SNAP work requirements!
realDonaldTrump,2018-09-05 09:20:22,Almost everyone agrees that my Administration has done more in less than two years than any other Administration in the history of our Country. I'm tough as hell on people & if I weren't nothing would get done. Also I question everybody & everything-which is why I got elected!
realDonaldTrump,2018-09-05 07:33:18,Isn't it a shame that someone can write an article or book totally make up stories and form a picture of a person that is literally the exact opposite of the fact and get away with it without retribution or cost. Don't know why Washington politicians don't change libel laws?
realDonaldTrump,2018-09-04 23:35:30,"""Secretary Mattis Nukes Woodward Allegations"" https://dailycaller.com/2018/09/04/secretary-mattis-woodward-allegations/ ..."
realDonaldTrump,2018-09-04 23:32:16,Jim Mattis Calls Woodward Book 'Fiction': 'Product of Someone's Rich Imagination'  http://bit.ly/2NgtHxC  via @BreitbartNews
realDonaldTrump,2018-09-04 23:01:43,"The already discredited Woodward book so many lies and phony sources has me calling Jeff Sessions ""mentally retarded"" and ""a dumb southerner."" I said NEITHER never used those terms on anyone including Jeff and being a southerner is a GREAT thing. He made this up to divide!"
realDonaldTrump,2018-09-04 22:50:19,Sleepy Eyes Chuck Todd of Fake NBC News said it's time for the Press to stop complaining and to start fighting back. Actually Chuck they've been doing that from the day I announced for President. They've gone all out and I WON and now they're going CRAZY!
realDonaldTrump,2018-09-04 19:18:08,The Woodward book has already been refuted and discredited by General (Secretary of Defense) James Mattis and General (Chief of Staff) John Kelly. Their quotes were made up frauds a con on the public. Likewise other stories and quotes. Woodward is a Dem operative? Notice timing?
realDonaldTrump,2018-09-04 18:49:35,Statement from White House @PressSec Sarah Sanders:pic.twitter.com/mE73HSi6Rl
realDonaldTrump,2018-09-04 18:38:06,Statement from White House Chief of Staff General John Kelly:pic.twitter.com/LUN8cDr3N5
realDonaldTrump,2018-09-04 18:37:09,Statement from Secretary of Defense James Mattis:pic.twitter.com/OneaxKCneV
realDonaldTrump,2018-09-04 17:03:50,"""Judge Brett Kavanaugh is an Exceptionally Qualified and Deserving Nominee for the Supreme Court"" https://www.whitehouse.gov/briefings-statements/judge-brett-m-kavanaugh-exceptionally-qualified-deserving-nominee-supreme-court ..."
realDonaldTrump,2018-09-04 16:55:41,Paul Cook is a decorated Marine Corps Veteran who loves and supports our Military and Vets. He is Strong on Crime the Border and supported Tax Cuts for the people of California. Paul has my total and complete Endorsement!
realDonaldTrump,2018-09-04 16:44:49,"""Pledge to America's Workers"" https://www.whitehouse.gov/pledge-to-americas-workers ..."
realDonaldTrump,2018-09-04 16:41:38,....looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see!
realDonaldTrump,2018-09-04 16:41:37,The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean angry and despicable the other side is. They will say anything and are only....
realDonaldTrump,2018-09-04 16:40:28,Jon Kyl will be an extraordinary Senator representing an extraordinary state Arizona. I look forward to working with him!
realDonaldTrump,2018-09-04 14:24:52,Everyone in the path of #Gordon please heed the advice of State and local officials and follow @NHC_Atlantic for updates. The Federal Government stands ready to assist. Be safe! https://twitter.com/fema/status/1037002996436148230 ...
realDonaldTrump,2018-09-04 10:58:21,NBC FAKE NEWS which is under intense scrutiny over their killing the Harvey Weinstein story is now fumbling around making excuses for their probably highly unethical conduct. I have long criticized NBC and their journalistic standards-worse than even CNN. Look at their license?
realDonaldTrump,2018-09-03 18:20:17,President Bashar al-Assad of Syria must not recklessly attack Idlib Province. The Russians and Iranians would be making a grave humanitarian mistake to take part in this potential human tragedy. Hundreds of thousands of people could be killed. Don't let that happen!
realDonaldTrump,2018-09-03 15:21:26,"According to the Failing New York Times the FBI started a major effort to flip Putin loyalists in 2014-2016. ""It wasn't about Trump he wasn't even close to a candidate yet.""  Rigged Witch Hunt!"
realDonaldTrump,2018-09-03 14:55:35,I see that John Kerry the father of the now terminated Iran deal is thinking of running for President. I should only be so lucky - although the field that is currently assembling looks really good - FOR ME!
realDonaldTrump,2018-09-03 14:39:19,....The Democrats none of whom voted for Jeff Sessions must love him now. Same thing with Lyin' James Comey. The Dems all hated him wanted him out thought he was disgusting - UNTIL I FIRED HIM! Immediately he became a wonderful man a saint like figure in fact. Really sick!
realDonaldTrump,2018-09-03 14:25:25,Two long running Obama era investigations of  two very popular Republican Congressmen were brought to a well publicized charge just ahead of the Mid-Terms by the Jeff Sessions Justice Department. Two easy wins now in doubt because there is not enough time. Good job Jeff......
realDonaldTrump,2018-09-03 13:50:49,Today on #LaborDay let's also recognize the amazing stay-at-home parents across America who seldom receive the credit they deserve for the invaluable work that they do as they nurture and raise the next generation of American workers! Thank you!#HappyLaborDay
realDonaldTrump,2018-09-03 13:05:04,In July President Trump announced the Pledge to America's Workers. In little more than a month since MILLIONS of new opportunities have been created for our workforce. http://45.wh.gov/vCovhu 
realDonaldTrump,2018-09-03 13:50:01,The U.S. is respected again! https://twitter.com/PressSec/status/1036596956573958144 ...
realDonaldTrump,2018-09-03 11:28:33,Richard Trumka the head of the AFL-CIO represented his union poorly on television this weekend. Some of the things he said were so against the working men and women of our country and the success of the U.S. itself that it is easy to see why unions are doing so poorly. A Dem!
realDonaldTrump,2018-09-03 08:23:33,The Worker in America is doing better than ever before. Celebrate Labor Day!
realDonaldTrump,2018-09-03 07:28:14,Happy Labor Day! Our country is doing better than ever before with unemployment setting record lows. The U.S. has tremendous upside potential as we go about fixing some of the worst Trade Deals ever made by any country in the world. Big progress being made!
realDonaldTrump,2018-09-02 21:30:45,In the U.S. Senate I'll be working WITH @realDonaldTrump on his #MAGA agenda -- and that includes having the backs of ALL workers in our country. https://potomaclocal.com/2018/09/02/stewart-gets-nod-from-trump-on-federal-worker-payraise ...
realDonaldTrump,2018-09-02 18:43:04,About 200000 #Virginia residents are federal workers; as I travel the state this #LaborDay weekend Virginians are saying they're glad @realDonaldTrump is giving the federal pay raise another look.
realDonaldTrump,2018-09-01 13:24:00,On behalf of the American people special thank you to @Commander_RS GEN Nicholson for his 2+ years of service leading @NATO in #Afghanistan. Congrats to GEN Miller who I look forward to working with as @ResoluteSupport's next commander.pic.twitter.com/ffvgDKj92A
realDonaldTrump,2018-08-31 22:25:38,.@Rasmussen_Poll just came out at 48% approval rate despite the constant and intense Fake News. Higher than Election Day and higher than President Obama. Rasmussen was one of the most accurate Election Day polls!
realDonaldTrump,2018-09-02 09:37:51,....The fact is that African/American unemployment is now the lowest in the history of our country. Same with Asian Hispanic and almost every other group. The Democrats have been all talk and no action. My Administration has already produced like no other and everyone sees it!
realDonaldTrump,2018-09-02 09:28:20,"Tiger Woods showed great class in the way he answered the question about the Office of the Presidency and me. Now they say the so-called ""left"" is angry at him. So sad but the ""center & right"" loves Tiger Kanye George Foreman Jim Brown & so many other greats even more......."
realDonaldTrump,2018-09-01 12:52:05,Federal workers endured 8 years of hell under Obama with several rounds of pay freezes and benefit cuts. @realDonaldTrump can fix this and I trust that he will. http://thehill.com/blogs/blog-briefing-room/news/404660-gop-senate-candidate-hammers-trumps-freeze-on-federal-worker ...
realDonaldTrump,2018-09-01 18:53:07,MAKE AMERICA GREAT AGAIN!
realDonaldTrump,2018-09-01 18:55:29,We shouldn't have to buy our friends with bad Trade Deals and Free Military Protection!
realDonaldTrump,2018-09-01 21:21:41,"""There is no possible way the Trump Tower meeting between Don Trump jr and a couple of Russians who have very deep connections to both the Clintons & Fusion GPS & where no information on the Clintons was exchanged is a crime. Dems are blinded by their hatred of Trump."" Bongino"
realDonaldTrump,2018-09-01 21:01:22,"""No information was ever given by the Trump Team to Russia yet the Hillary Clinton campaign paid for information from Kremlin sources and just washed it through an intermediary Christopher Steele.""  Jesse Waters"
realDonaldTrump,2018-09-01 20:53:44,"....positions of power. That's part of the story of the Russia Hoax. Christopher Steele is on the payroll of Hillary Clinton & the FBI & when they fired him for lying they continued to use him. Violation of FBI regulations. Kept trying to verify the unverifiable."" @GreggJarrett"
realDonaldTrump,2018-09-01 20:46:41,"""There's no fairness here if you're a Democrat or a friend of Hillary you get immunity or off scott free. If you're connected to Donald Trump you get people like Robert Mueller & Andrew Weissman and his team of partisans coming after you with a vengeance and abusing their...."
realDonaldTrump,2018-09-01 18:55:29,We shouldn't have to buy our friends with bad Trade Deals and Free Military Protection!
realDonaldTrump,2018-09-01 18:53:07,MAKE AMERICA GREAT AGAIN!
realDonaldTrump,2018-09-01 18:51:29,No Deal! Trade Talks with Canada Conclude for the Week with No Agreement | Breitbart  http://bit.ly/2LJgJn2  via @BreitbartNews
realDonaldTrump,2018-09-01 11:12:25,....Remember NAFTA was one of the WORST Trade Deals ever made. The U.S. lost thousands of businesses and millions of jobs. We were far better off before NAFTA - should never have been signed. Even the Vat Tax was not accounted for. We make new deal or go back to pre-NAFTA!
realDonaldTrump,2018-09-01 11:03:28,There is no political necessity to keep Canada in the new NAFTA deal. If we don't make a fair deal for the U.S. after decades of abuse Canada will be out. Congress should not interfere w/ these negotiations or I will simply terminate NAFTA entirely & we will be far better off...
realDonaldTrump,2018-09-01 09:27:05,"....Donald Trump and now we find out that there wasn't even a hearing - that Donald Trump's 4th Amendment right to privacy was signed away...and someone in there is swearing that this stuff is true when it wasn't? This is the scandal here - a police state.""  Dan Bongino"
realDonaldTrump,2018-09-01 09:19:20,"""You have a Fake Dossier gathered by Steele paid by the Clinton team to get information on Trump. The Dossier is Fake nothing in it has been verified. It then filters into our American court system in order to spy on Barrack Obama and Hillary Clinton's political opponent......"
realDonaldTrump,2018-09-01 08:32:59,"....of the DOJ & FBI are completely out to lunch in terms of exposing and holding those accountable who are responsible for that corruption."" @TomFitton @JudicialWatch"
realDonaldTrump,2018-09-01 08:26:58,"Report: There were no FISA hearings held over Spy documents.""It is astonishing that the FISA courts couldn't hold hearings on Spy Warrants targeting Donald Trump. It isn't about Carter Page it's about the Trump Campaign. You've got corruption at the DOJ & FBI. The leadership...."
realDonaldTrump,2018-09-01 07:21:41,I love Canada but they've taken advantage of our Country for many years!
realDonaldTrump,2018-09-01 07:19:04,"""I think today what has happened is that news reporting has become part of the adversary system."" Alan Dershowitz  It has become tainted and corrupt! DJT"
realDonaldTrump,2018-08-31 22:40:23,Still can't believe that Bloomberg violated a firm OFF THE RECORD statement. Will they put out an apology?
realDonaldTrump,2018-08-31 22:36:57,Great day in North Carolina where Republicans will do very well!
realDonaldTrump,2018-08-31 22:35:28,The ABC/Washington Post Poll was by far the least accurate one 2 weeks out from the 2016 Election. I call it a suppression poll - but by Election Day they brought us out of shame to about even. They will never learn!
realDonaldTrump,2018-08-31 22:25:38,.@Rasmussen_Poll just came out at 48% approval rate despite the constant and intense Fake News. Higher than Election Day and higher than President Obama. Rasmussen was one of the most accurate Election Day polls!
realDonaldTrump,2018-08-31 20:01:21,pic.twitter.com/c79zLeREOA
realDonaldTrump,2018-08-31 18:07:25,"""President Donald J. Trump is Strengthening Retirement Security for American Workers"" https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-strengthening-retirement-security-american-workers ..."
realDonaldTrump,2018-08-31 14:37:04,Wow I made OFF THE RECORD COMMENTS to Bloomberg concerning Canada and this powerful understanding was BLATANTLY VIOLATED. Oh well just more dishonest reporting. I am used to it. At least Canada knows where I stand!
realDonaldTrump,2018-08-31 13:09:01,I will be doing a major rally for Senator Ted Cruz in October. I'm picking the biggest stadium in Texas we can find. As you know Ted has my complete and total Endorsement. His opponent is a disaster for Texas - weak on Second Amendment Crime Borders Military and Vets!
realDonaldTrump,2018-08-30 21:50:40,Thank you Indiana I love you! https://www.pscp.tv/w/bliTyDFvTlFsTFJub1dwUXd8MVJEeGxXV3BYekRKTOoGXsbKJRDDARTl-RaJ72YoY0bTOq4EOeYCrt7dE8S-?t=1s ...
realDonaldTrump,2018-08-30 15:59:32,Throwback Thursday! #MAGApic.twitter.com/8slzITa1l6
realDonaldTrump,2018-08-30 14:30:04,Kevin Stitt ran a great winning campaign against a very tough opponent in Oklahoma. Kevin is a very successful businessman who will be a fantastic Governor. He is strong on Crime & Borders the 2nd Amendment & loves our Military & Vets. He has my complete and total Endorsement!
realDonaldTrump,2018-08-30 12:54:09,"CNN is working frantically to find their ""source."" Look hard because it doesn't exist. Whatever was left of CNN's credibility is now gone!"
realDonaldTrump,2018-08-30 09:49:51,Will be going to Evansville Indiana tonight for a big crowd rally with Mike Braun a very successful businessman who is campaigning to be Indiana's next U.S. Senator. He is strong on Crime & Borders the 2nd Amendment and loves our Military & Vets. Will be a big night!
realDonaldTrump,2018-08-30 09:39:00,I am very excited about the person who will be taking the place of Don McGahn as White House Counsel! I liked Don but he was NOT responsible for me not firing Bob Mueller or Jeff Sessions. So much Fake Reporting and Fake News!
realDonaldTrump,2018-08-30 09:17:48,The Rigged Russia Witch Hunt did not come into play even a little bit with respect to my decision on Don McGahn!
realDonaldTrump,2018-08-30 08:54:13,Wow Nellie Ohr Bruce Ohr's wife is a Russia expert who is fluent in Russian. She worked for Fusion GPS where she was paid a lot. Collusion! Bruce was a boss at the Department of Justice and is unbelievably still there!
realDonaldTrump,2018-08-30 07:56:28,The only thing James Comey ever got right was when he said that President Trump was not under investigation!
realDonaldTrump,2018-08-30 07:44:28,"Ivanka Trump & Jared Kushner had NOTHING to do with the so called ""pushing out"" of Don McGahn.The Fake News Media has it purposelyso wrong! They love to portray chaos in the White House when they know that chaos doesn't exist-just a ""smooth running machine"" with changing parts!"
realDonaldTrump,2018-08-30 07:20:48,The news from the Financial Markets is even better than anticipated. For all of you that have made a fortune in the markets or seen your 401k's rise beyond your wildest expectations more good news is coming!
realDonaldTrump,2018-08-30 07:11:58,I just cannot state strongly enough how totally dishonest much of the Media is. Truth doesn't matter to them they only have their hatred & agenda. This includes fake books which come out about me all the time always anonymous sources and are pure fiction. Enemy of the People!
realDonaldTrump,2018-08-30 07:02:16,What's going on at @CNN is happening to different degrees at other networks - with @NBCNews being the worst. The good news is that Andy Lack(y) is about to be fired(?) for incompetence and much worse. When Lester Holt got caught fudging my tape on Russia they were hurt badly!
realDonaldTrump,2018-08-30 06:50:20,The hatred and extreme bias of me by @CNN has clouded their thinking and made them unable to function. But actually as I have always said this has been going on for a long time. Little Jeff Z has done a terrible job his ratings suck & AT&T should fire him to save credibility!
realDonaldTrump,2018-08-29 22:27:24,Watch: Kanye West Says Trump Wants to Be the 'Greatest President' for Black Americans  http://bit.ly/2MASw7G  via @BreitbartNews
realDonaldTrump,2018-08-29 21:51:50,"...charge of the FISA court. He should direct the Presiding Judge Rosemary Collier to hold a hearing haul all of these people from the DOJ & FBI in there & if she finds there were crimes committed and there were there should be a criminal referral by her...."" @GreggJarrett"
realDonaldTrump,2018-08-29 21:43:30,"""Ohr told the FBI it (the Fake Dossier) wasn't true it was a lie and the FBI was determined to use it anyway to damage Trump and to perpetrate a fraud on the court to spy on the Trump campaign. This is a fraud on the court. The Chief Justice of the U.S. Supreme Court is in......"
realDonaldTrump,2018-08-29 20:44:26,"""Lanny Davis admits being anonymous source in CNN Report."" @BretBaier  Oh well so much for CNN saying it wasn't Lanny. No wonder their ratings are so low it's FAKE NEWS!"
realDonaldTrump,2018-08-29 18:43:49,CNN is being torn apart from within based on their being caught in a major lie and refusing to admit the mistake. Sloppy @carlbernstein a man who lives in the past and thinks like a degenerate fool making up story after story is being laughed at all over the country! Fake News
realDonaldTrump,2018-08-29 17:23:10,...differences they will be resolved in time by President Trump and China's great President Xi Jinping. Their relationship and bond remain very strong.
realDonaldTrump,2018-08-29 17:23:10,...of money on joint U.S.-South Korea war games. Besides the President can instantly start the joint exercises again with South Korea and Japan if he so chooses. If he does they will be far bigger than ever before. As for the U.S.-China trade disputes and other...
realDonaldTrump,2018-08-29 17:23:09,...considerable aid including money fuel fertilizer and various other commodities. This is not helpful! Nonetheless the President believes that his relationship with Kim Jong Un is a very good and warm one and there is no reason at this time to be spending large amounts...
realDonaldTrump,2018-08-29 17:23:08,STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time we also know that China is providing North Korea with...
realDonaldTrump,2018-08-29 16:55:45,#StopTheBiaspic.twitter.com/xqz599iQZw
realDonaldTrump,2018-08-29 11:12:23,How the hell is Bruce Ohr still employed at the Justice Department? Disgraceful!  Witch Hunt!
realDonaldTrump,2018-08-29 10:56:38,Consumer Confidence Index just out is the HIGHEST IN 18 YEARS! Also GDP revised upward to 4.2 from 4.1. Our country is doing great!
realDonaldTrump,2018-08-29 10:30:35,White House Counsel Don McGahn will be leaving his position in the fall shortly after the confirmation (hopefully) of Judge Brett Kavanaugh to the United States Supreme Court. I have worked with Don for a long time and truly appreciate his service!
realDonaldTrump,2018-08-29 08:52:05,Martha McSally is an extraordinary woman. She was a very talented fighter jet pilot and is now a highly respected member of Congress. She is Strong on Crime the Border and our  under siege 2nd Amendment. Loves our Military and our Vets. Has my total and complete Endorsement!
realDonaldTrump,2018-08-29 08:41:38,"When you see ""anonymous source"" stop reading the story it is fiction!"
